Symbol,Date,Expiry,Strike,Type,Bid,Ask,Last,Volume,OpenInterest,UnderlyingPrice,IV
NVDA,2025-08-14,2025-08-15,133.0,C,48.35,49.7,49.11,16.0,2415,181.92,1.90234423828125
NVDA,2025-08-14,2025-08-15,134.0,C,47.55,48.2,47.78,10.0,109,181.92,2.1718795703125
NVDA,2025-08-14,2025-08-15,135.0,C,46.8,46.9,46.95,358.0,15817,181.92,1.0000000000000003e-05
NVDA,2025-08-14,2025-08-15,136.0,C,45.7,46.1,45.25,14.0,214,181.92,1.93359408203125
NVDA,2025-08-14,2025-08-15,137.0,C,44.45,46.25,44.93,5.0,98,181.92,2.2011763720703117
NVDA,2025-08-14,2025-08-15,138.0,C,43.75,44.7,43.9,27.0,82,181.92,2.021489321289063
NVDA,2025-08-14,2025-08-15,139.0,C,42.3,43.0,43.0,8.0,1863,181.92,1.6015644921874999
NVDA,2025-08-14,2025-08-15,140.0,C,41.85,42.2,42.02,924.0,33456,181.92,1.625001875
NVDA,2025-08-14,2025-08-15,141.0,C,40.65,41.3,41.14,206.0,298,181.92,1.4453152734375
NVDA,2025-08-14,2025-08-15,142.0,C,39.7,40.35,39.79,52.0,62,181.92,1.5468772656249998
NVDA,2025-08-14,2025-08-15,143.0,C,37.9,39.3,39.03,8.0,138,181.92,1.875000625
NVDA,2025-08-14,2025-08-15,144.0,C,37.15,38.15,38.14,2.0,129,181.92,1.6679704101562502
NVDA,2025-08-14,2025-08-15,145.0,C,36.8,37.2,36.98,517.0,22920,181.92,1.3750031249999999
NVDA,2025-08-14,2025-08-15,146.0,C,35.85,36.4,36.2,15.0,36,181.92,1.5527366113281247
NVDA,2025-08-14,2025-08-15,147.0,C,34.7,35.35,34.6,17.0,211,181.92,1.3554719726562499
NVDA,2025-08-14,2025-08-15,148.0,C,33.15,34.2,33.96,60.0,195,181.92,1.5566428417968747
NVDA,2025-08-14,2025-08-15,149.0,C,32.75,33.4,32.84,4.0,335,181.92,1.36328443359375
NVDA,2025-08-14,2025-08-15,150.0,C,31.9,31.95,32.0,1651.0,59550,181.92,0.500005
NVDA,2025-08-14,2025-08-15,152.5,C,29.2,30.45,30.1,43.0,472,181.92,1.4697292138671876
NVDA,2025-08-14,2025-08-15,155.0,C,26.9,27.0,27.05,3284.0,35890,181.92,0.8828136718749999
NVDA,2025-08-14,2025-08-15,157.5,C,23.9,25.05,24.28,174.0,1036,181.92,0.87500125
NVDA,2025-08-14,2025-08-15,160.0,C,21.9,22.0,22.0,2252.0,54117,181.92,0.726565234375
NVDA,2025-08-14,2025-08-15,162.5,C,19.35,19.7,19.5,77.0,1358,181.92,0.78711150390625
NVDA,2025-08-14,2025-08-15,165.0,C,16.95,17.05,16.95,1011.0,37068,181.92,0.6640658593750002
NVDA,2025-08-14,2025-08-15,167.5,C,14.45,14.55,14.57,727.0,4425,181.92,0.57617611328125
NVDA,2025-08-14,2025-08-15,170.0,C,11.95,12.05,12.2,3131.0,46204,181.92,0.5361374511718751
NVDA,2025-08-14,2025-08-15,172.5,C,9.5,9.55,9.64,493.0,7010,181.92,0.4414118359375
NVDA,2025-08-14,2025-08-15,175.0,C,7.05,7.15,7.1,13497.0,42190,181.92,0.39551385742187506
NVDA,2025-08-14,2025-08-15,177.5,C,4.65,4.75,4.62,6615.0,12965,181.92,0.3188544677734374
NVDA,2025-08-14,2025-08-15,180.0,C,2.57,2.59,2.59,85199.0,56750,181.92,0.266608896484375
NVDA,2025-08-14,2025-08-15,182.5,C,1.05,1.06,1.04,233437.0,65828,181.92,0.24658956542968752
NVDA,2025-08-14,2025-08-15,185.0,C,0.31,0.32,0.32,197498.0,161719,181.92,0.245124736328125
NVDA,2025-08-14,2025-08-15,187.5,C,0.1,0.11,0.11,52779.0,97662,181.92,0.27246821289062495
NVDA,2025-08-14,2025-08-15,190.0,C,0.04,0.05,0.04,43329.0,119088,181.92,0.31250687499999996
NVDA,2025-08-14,2025-08-15,192.5,C,0.02,0.03,0.02,11681.0,49834,181.92,0.35938140625
NVDA,2025-08-14,2025-08-15,195.0,C,0.01,0.02,0.01,4620.0,74990,181.92,0.4062559375
NVDA,2025-08-14,2025-08-15,197.5,C,0.01,0.02,0.01,14349.0,33437,181.92,0.4687553125
NVDA,2025-08-14,2025-08-15,200.0,C,0.0,0.01,0.01,2713.0,53651,181.92,0.49219257812500006
NVDA,2025-08-14,2025-08-15,202.5,C,0.0,0.01,0.01,608.0,13438,181.92,0.51562984375
NVDA,2025-08-14,2025-08-15,205.0,C,0.0,0.01,0.01,78.0,10939,181.92,0.5625043750000001
NVDA,2025-08-14,2025-08-15,207.5,C,0.0,0.01,0.01,3.0,8499,181.92,0.6250037500000001
NVDA,2025-08-14,2025-08-15,210.0,C,0.0,0.01,0.01,35.0,8507,181.92,0.6562534375000001
NVDA,2025-08-14,2025-08-15,212.5,C,0.0,0.01,0.01,183.0,1855,181.92,0.7187528125
NVDA,2025-08-14,2025-08-15,215.0,C,0.0,0.01,0.01,1.0,3523,181.92,0.7500025
NVDA,2025-08-14,2025-08-15,217.5,C,0.0,0.01,0.01,1189.0,2180,181.92,0.8125018749999999
NVDA,2025-08-14,2025-08-15,220.0,C,0.0,0.01,0.01,3.0,8615,181.92,0.8437515624999999
NVDA,2025-08-14,2025-08-15,222.5,C,0.0,0.01,0.01,1.0,2517,181.92,0.9062509375
NVDA,2025-08-14,2025-08-15,225.0,C,0.0,0.01,0.01,110.0,2502,181.92,0.937500625
NVDA,2025-08-14,2025-08-15,227.5,C,0.0,0.01,0.01,8693.0,712,181.92,0.98437515625
NVDA,2025-08-14,2025-08-15,230.0,C,0.0,0.01,0.01,10.0,2745,181.92,1.0312548437500002
NVDA,2025-08-14,2025-08-15,232.5,C,0.0,0.01,0.01,150.0,1218,181.92,1.0625046875000002
NVDA,2025-08-14,2025-08-15,235.0,C,0.0,0.01,0.01,601.0,616,181.92,1.125004375
NVDA,2025-08-14,2025-08-15,237.5,C,0.0,0.01,0.01,1.0,178,181.92,1.15625421875
NVDA,2025-08-14,2025-08-15,240.0,C,0.0,0.01,0.01,1.0,2911,181.92,1.1875040625
NVDA,2025-08-14,2025-08-15,242.5,C,0.0,0.01,0.01,1.0,1506,181.92,1.2500037499999999
NVDA,2025-08-14,2025-08-15,245.0,C,0.0,0.01,0.01,1019.0,1124,181.92,1.2812535937499998
NVDA,2025-08-14,2025-08-15,247.5,C,0.0,0.01,0.01,9.0,19,181.92,1.3125034374999998
NVDA,2025-08-14,2025-08-15,250.0,C,0.0,0.01,0.01,100.0,3288,181.92,1.3750031249999999
NVDA,2025-08-14,2025-08-15,260.0,C,0.0,0.01,0.01,2.0,2684,181.92,1.5000025
NVDA,2025-08-14,2025-08-15,270.0,C,0.0,0.01,0.01,4.0,7430,181.92,1.6875015625
NVDA,2025-08-14,2025-08-15,280.0,C,0.0,0.01,0.01,1.0,3524,181.92,1.8125009374999999
NVDA,2025-08-14,2025-08-15,290.0,C,0.0,0.01,0.01,1.0,11067,181.92,1.9375003125
NVDA,2025-08-14,2025-08-15,300.0,C,0.0,0.01,0.01,5.0,40178,181.92,2.0625048437499998
NVDA,2025-08-14,2025-08-15,310.0,C,0.0,0.01,0.01,10.0,530,181.92,2.1875045312499997
NVDA,2025-08-14,2025-08-15,320.0,C,0.0,0.01,0.01,2.0,202,181.92,2.3125042187499996
NVDA,2025-08-14,2025-08-15,330.0,C,0.0,0.01,0.01,,200,181.92,2.43750390625
NVDA,2025-08-14,2025-08-15,340.0,C,0.0,0.01,0.01,5.0,11,181.92,2.50000375
NVDA,2025-08-14,2025-08-15,350.0,C,0.0,0.01,0.01,4.0,4,181.92,2.6250034375
NVDA,2025-08-14,2025-08-15,365.0,C,0.0,0.01,0.01,3.0,17,181.92,2.750003125
NVDA,2025-08-14,2025-08-15,5.0,P,0.0,0.01,0.01,1.0,174,181.92,15.000000625
NVDA,2025-08-14,2025-08-15,10.0,P,0.0,0.01,0.01,2.0,773,181.92,12.0000025
NVDA,2025-08-14,2025-08-15,15.0,P,0.0,0.01,0.01,3.0,3372,181.92,10.250003593750002
NVDA,2025-08-14,2025-08-15,20.0,P,0.0,0.0,0.01,11.0,0,181.92,0.500005
NVDA,2025-08-14,2025-08-15,25.0,P,0.0,0.01,0.02,40.0,3378,181.92,8.000005
NVDA,2025-08-14,2025-08-15,30.0,P,0.0,0.01,0.01,1.0,1557,181.92,7.37500078125
NVDA,2025-08-14,2025-08-15,35.0,P,0.0,0.01,0.01,4.0,4164,181.92,6.7500015625000005
NVDA,2025-08-14,2025-08-15,40.0,P,0.0,0.01,0.01,1.0,1260,181.92,6.2500021875
NVDA,2025-08-14,2025-08-15,45.0,P,0.0,0.01,0.01,2.0,8789,181.92,5.7500028125
NVDA,2025-08-14,2025-08-15,50.0,P,0.0,0.01,0.01,2.0,67990,181.92,5.250003437499999
NVDA,2025-08-14,2025-08-15,55.0,P,0.0,0.01,0.01,3.0,3180,181.92,5.000003749999999
NVDA,2025-08-14,2025-08-15,60.0,P,0.0,0.01,0.01,3.0,6189,181.92,4.62500421875
NVDA,2025-08-14,2025-08-15,65.0,P,0.0,0.01,0.01,10.0,3912,181.92,4.2500046875
NVDA,2025-08-14,2025-08-15,70.0,P,0.0,0.01,0.01,1.0,10525,181.92,3.93750015625
NVDA,2025-08-14,2025-08-15,75.0,P,0.0,0.01,0.01,4.0,13471,181.92,3.6875007812500002
NVDA,2025-08-14,2025-08-15,80.0,P,0.0,0.01,0.01,11.0,50328,181.92,3.43750140625
NVDA,2025-08-14,2025-08-15,85.0,P,0.0,0.01,0.01,79.0,30860,181.92,3.1875020312499998
NVDA,2025-08-14,2025-08-15,90.0,P,0.0,0.01,0.01,10.0,30621,181.92,3.0000025
NVDA,2025-08-14,2025-08-15,95.0,P,0.0,0.01,0.01,6.0,55572,181.92,2.750003125
NVDA,2025-08-14,2025-08-15,100.0,P,0.0,0.01,0.01,2.0,41000,181.92,2.50000375
NVDA,2025-08-14,2025-08-15,105.0,P,0.0,0.01,0.01,14.0,31750,181.92,2.3750040624999995
NVDA,2025-08-14,2025-08-15,110.0,P,0.0,0.01,0.01,1.0,63650,181.92,2.1250046874999997
NVDA,2025-08-14,2025-08-15,115.0,P,0.0,0.01,0.01,1.0,40189,181.92,1.96875015625
NVDA,2025-08-14,2025-08-15,120.0,P,0.0,0.01,0.01,34.0,70217,181.92,1.8125009374999999
NVDA,2025-08-14,2025-08-15,125.0,P,0.0,0.01,0.01,9.0,44294,181.92,1.625001875
NVDA,2025-08-14,2025-08-15,130.0,P,0.0,0.01,0.01,3.0,54963,181.92,1.5000025
NVDA,2025-08-14,2025-08-15,131.0,P,0.0,0.01,0.01,4.0,685,181.92,1.4375028125
NVDA,2025-08-14,2025-08-15,132.0,P,0.0,0.01,0.01,1.0,2258,181.92,1.4375028125
NVDA,2025-08-14,2025-08-15,133.0,P,0.0,0.01,0.01,2.0,1672,181.92,1.3750031249999999
NVDA,2025-08-14,2025-08-15,134.0,P,0.0,0.01,0.01,1208.0,2276,181.92,1.3750031249999999
NVDA,2025-08-14,2025-08-15,135.0,P,0.0,0.01,0.01,101.0,25919,181.92,1.3125034374999998
NVDA,2025-08-14,2025-08-15,136.0,P,0.0,0.01,0.01,11.0,1647,181.92,1.3125034374999998
NVDA,2025-08-14,2025-08-15,137.0,P,0.0,0.01,0.01,4.0,3106,181.92,1.2500037499999999
NVDA,2025-08-14,2025-08-15,138.0,P,0.0,0.01,0.01,6.0,2290,181.92,1.2500037499999999
NVDA,2025-08-14,2025-08-15,139.0,P,0.0,0.01,0.01,4.0,1531,181.92,1.1875040625
NVDA,2025-08-14,2025-08-15,140.0,P,0.0,0.01,0.01,60.0,55837,181.92,1.1875040625
NVDA,2025-08-14,2025-08-15,141.0,P,0.0,0.01,0.01,54.0,3897,181.92,1.125004375
NVDA,2025-08-14,2025-08-15,142.0,P,0.0,0.01,0.01,40.0,3239,181.92,1.125004375
NVDA,2025-08-14,2025-08-15,143.0,P,0.0,0.01,0.01,1.0,6736,181.92,1.09375453125
NVDA,2025-08-14,2025-08-15,144.0,P,0.0,0.01,0.01,26.0,4716,181.92,1.0625046875000002
NVDA,2025-08-14,2025-08-15,145.0,P,0.0,0.01,0.01,208.0,39417,181.92,1.0312548437500002
NVDA,2025-08-14,2025-08-15,146.0,P,0.0,0.01,0.01,390.0,3151,181.92,0.98437515625
NVDA,2025-08-14,2025-08-15,147.0,P,0.0,0.01,0.01,266.0,5721,181.92,0.9687503125
NVDA,2025-08-14,2025-08-15,148.0,P,0.0,0.01,0.01,1022.0,3422,181.92,0.937500625
NVDA,2025-08-14,2025-08-15,149.0,P,0.0,0.01,0.01,2749.0,7467,181.92,0.9062509375
NVDA,2025-08-14,2025-08-15,150.0,P,0.0,0.01,0.01,3367.0,87660,181.92,0.87500125
NVDA,2025-08-14,2025-08-15,152.5,P,0.01,0.02,0.02,549.0,6712,181.92,0.9062509375
NVDA,2025-08-14,2025-08-15,155.0,P,0.01,0.02,0.01,3082.0,28305,181.92,0.8281267187499999
NVDA,2025-08-14,2025-08-15,157.5,P,0.02,0.03,0.02,1064.0,7605,181.92,0.804689453125
NVDA,2025-08-14,2025-08-15,160.0,P,0.03,0.04,0.03,2054.0,47061,181.92,0.7539087109375
NVDA,2025-08-14,2025-08-15,162.5,P,0.04,0.05,0.04,978.0,16642,181.92,0.6992217578125001
NVDA,2025-08-14,2025-08-15,165.0,P,0.05,0.06,0.06,7402.0,36418,181.92,0.632816171875
NVDA,2025-08-14,2025-08-15,167.5,P,0.06,0.07,0.06,6448.0,21894,181.92,0.5625043750000001
NVDA,2025-08-14,2025-08-15,170.0,P,0.08,0.09,0.08,6918.0,55887,181.92,0.500005
NVDA,2025-08-14,2025-08-15,172.5,P,0.1,0.11,0.1,6809.0,72937,181.92,0.42969320312500003
NVDA,2025-08-14,2025-08-15,175.0,P,0.13,0.14,0.14,32555.0,90051,181.92,0.352545537109375
NVDA,2025-08-14,2025-08-15,177.5,P,0.24,0.25,0.24,76801.0,42657,181.92,0.2929758203124999
NVDA,2025-08-14,2025-08-15,180.0,P,0.64,0.65,0.64,144382.0,58068,181.92,0.26367923828125
NVDA,2025-08-14,2025-08-15,182.5,P,1.57,1.59,1.62,79761.0,20633,181.92,0.23828886718749998
NVDA,2025-08-14,2025-08-15,185.0,P,3.4,3.45,3.4,14995.0,11135,181.92,0.2602613037109375
NVDA,2025-08-14,2025-08-15,187.5,P,5.6,5.65,5.61,1240.0,3574,181.92,0.25098405273437496
NVDA,2025-08-14,2025-08-15,190.0,P,8.15,8.2,8.05,1336.0,4438,181.92,0.3711000390625
NVDA,2025-08-14,2025-08-15,192.5,P,10.55,10.65,10.5,205.0,621,181.92,0.41602146484374997
NVDA,2025-08-14,2025-08-15,195.0,P,12.95,13.2,13.0,408.0,52,181.92,0.5390671093750001
NVDA,2025-08-14,2025-08-15,197.5,P,15.3,16.2,16.27,22.0,10,181.92,0.65820654296875
NVDA,2025-08-14,2025-08-15,200.0,P,18.05,18.15,18.0,562.0,150,181.92,0.5468795312500001
NVDA,2025-08-14,2025-08-15,202.5,P,20.25,21.2,20.6,10.0,1,181.92,0.7929708203125
NVDA,2025-08-14,2025-08-15,205.0,P,22.95,23.35,23.6,2.0,1,181.92,0.773439765625
NVDA,2025-08-14,2025-08-15,207.5,P,25.15,26.3,26.5,1.0,0,181.92,0.937500625
NVDA,2025-08-14,2025-08-15,210.0,P,27.9,28.25,27.2,48.0,7,181.92,0.500005
NVDA,2025-08-14,2025-08-15,212.5,P,30.2,31.3,31.4,,0,181.92,1.1015669921875002
NVDA,2025-08-14,2025-08-15,217.5,P,35.2,36.3,34.75,,0,181.92,1.236331943359375
NVDA,2025-08-14,2025-08-15,220.0,P,37.55,38.6,40.82,2.0,0,181.92,0.500005
NVDA,2025-08-14,2025-08-15,225.0,P,42.55,43.6,42.21,2.0,0,181.92,0.500005
NVDA,2025-08-14,2025-08-15,230.0,P,47.55,48.6,47.22,2.0,2,181.92,0.500005
NVDA,2025-08-14,2025-08-15,240.0,P,66.2,66.85,92.73,1.0,0,181.92,4.639164357299805
NVDA,2025-08-14,2025-08-15,250.0,P,67.55,68.6,69.3,4.0,0,181.92,1.000005
NVDA,2025-08-14,2025-08-15,260.0,P,124.95,126.65,115.5,10.0,0,181.92,13.003908122558595
NVDA,2025-08-14,2025-08-15,270.0,P,124.9,126.15,130.85,,0,181.92,11.447024329986572
NVDA,2025-08-14,2025-08-15,280.0,P,97.55,98.6,106.57,4.0,0,181.92,1.000005
NVDA,2025-08-14,2025-08-15,290.0,P,148.05,148.65,171.83,1.0,0,181.92,12.630861480712893
NVDA,2025-08-14,2025-08-15,300.0,P,126.2,126.85,145.95,5.0,0,181.92,6.481935491333008
