Symbol,Date,Expiry,Strike,Type,Bid,Ask,Last,Volume,OpenInterest,UnderlyingPrice,IV
TSLA,2025-08-14,2025-08-15,252.5,C,81.45,82.8,81.68,1.0,2,334.3099,1.8691412792968751
TSLA,2025-08-14,2025-08-15,255.0,C,79.05,79.85,78.13,63.0,1806,334.3099,1.61328318359375
TSLA,2025-08-14,2025-08-15,257.5,C,76.8,78.0,82.89,2.0,3,334.3099,1.9492190039062502
TSLA,2025-08-14,2025-08-15,260.0,C,74.1,75.05,73.77,34.0,1451,334.3099,1.654298603515625
TSLA,2025-08-14,2025-08-15,262.5,C,71.5,72.7,69.7,1.0,2,334.3099,1.62109564453125
TSLA,2025-08-14,2025-08-15,265.0,C,69.05,69.95,68.49,17.0,1865,334.3099,1.470705771484375
TSLA,2025-08-14,2025-08-15,267.5,C,66.7,67.65,64.19,2.0,9,334.3099,1.5693380908203123
TSLA,2025-08-14,2025-08-15,270.0,C,64.0,65.1,64.4,33.0,1166,334.3099,1.4160185449218752
TSLA,2025-08-14,2025-08-15,272.5,C,61.8,62.95,61.3,9.0,4,334.3099,1.5761739941406248
TSLA,2025-08-14,2025-08-15,275.0,C,59.1,59.8,58.08,332.0,2090,334.3099,1.2089883300781248
TSLA,2025-08-14,2025-08-15,277.5,C,56.85,57.95,63.9,1.0,109,334.3099,1.470705771484375
TSLA,2025-08-14,2025-08-15,280.0,C,54.2,54.9,53.29,31.0,3394,334.3099,1.205082099609375
TSLA,2025-08-14,2025-08-15,282.5,C,51.85,52.95,50.0,5.0,163,334.3099,1.3535188574218748
TSLA,2025-08-14,2025-08-15,285.0,C,49.4,49.8,49.4,23.0,1203,334.3099,1.1367230664062502
TSLA,2025-08-14,2025-08-15,287.5,C,47.1,47.6,44.22,4.0,562,334.3099,1.2158242333984375
TSLA,2025-08-14,2025-08-15,290.0,C,44.15,44.65,44.21,82.0,5332,334.3099,0.8632826171875
TSLA,2025-08-14,2025-08-15,292.5,C,42.0,42.5,40.75,2.0,488,334.3099,1.0576218994140625
TSLA,2025-08-14,2025-08-15,295.0,C,39.45,39.9,39.0,116.0,1689,334.3099,0.96679720703125
TSLA,2025-08-14,2025-08-15,297.5,C,36.8,37.3,36.77,35.0,623,334.3099,0.8457046679687499
TSLA,2025-08-14,2025-08-15,300.0,C,34.4,34.85,34.1,617.0,12694,334.3099,0.8349625878906248
TSLA,2025-08-14,2025-08-15,302.5,C,31.8,32.35,32.12,17.0,783,334.3099,0.7568383691406251
TSLA,2025-08-14,2025-08-15,305.0,C,29.2,29.55,29.6,144.0,7011,334.3099,0.5625043750000001
TSLA,2025-08-14,2025-08-15,307.5,C,26.9,27.35,26.93,39.0,1192,334.3099,0.6757844921875001
TSLA,2025-08-14,2025-08-15,310.0,C,24.55,24.8,25.0,636.0,7009,334.3099,0.641605146484375
TSLA,2025-08-14,2025-08-15,312.5,C,22.0,22.4,22.2,84.0,1529,334.3099,0.59570716796875
TSLA,2025-08-14,2025-08-15,315.0,C,19.55,19.85,19.72,706.0,8181,334.3099,0.5400436621093752
TSLA,2025-08-14,2025-08-15,317.5,C,16.95,17.2,17.6,395.0,2105,334.3099,0.48340360351562506
TSLA,2025-08-14,2025-08-15,320.0,C,14.65,14.9,15.2,4015.0,11002,334.3099,0.47510290527343746
TSLA,2025-08-14,2025-08-15,322.5,C,12.3,12.55,12.62,2131.0,3006,334.3099,0.442388388671875
TSLA,2025-08-14,2025-08-15,325.0,C,10.25,10.3,10.48,6169.0,10701,334.3099,0.4165097412109374
TSLA,2025-08-14,2025-08-15,327.5,C,8.05,8.15,8.1,4084.0,3779,334.3099,0.39063109375
TSLA,2025-08-14,2025-08-15,330.0,C,6.0,6.1,6.05,29440.0,14829,334.3099,0.36035795898437495
TSLA,2025-08-14,2025-08-15,332.5,C,4.45,4.5,4.5,41077.0,4578,334.3099,0.35767243896484374
TSLA,2025-08-14,2025-08-15,335.0,C,3.15,3.2,3.15,90930.0,11933,334.3099,0.35767243896484374
TSLA,2025-08-14,2025-08-15,337.5,C,2.12,2.14,2.15,58053.0,7720,334.3099,0.35352208984374994
TSLA,2025-08-14,2025-08-15,340.0,C,1.4,1.42,1.4,135783.0,24904,334.3099,0.35816071533203125
TSLA,2025-08-14,2025-08-15,342.5,C,0.9,0.92,0.91,40586.0,10870,334.3099,0.36426416992187505
TSLA,2025-08-14,2025-08-15,345.0,C,0.59,0.61,0.6,57359.0,25137,334.3099,0.375982802734375
TSLA,2025-08-14,2025-08-15,347.5,C,0.39,0.4,0.39,21194.0,10398,334.3099,0.38721315917968746
TSLA,2025-08-14,2025-08-15,350.0,C,0.27,0.28,0.28,63213.0,46552,334.3099,0.40479110839843746
TSLA,2025-08-14,2025-08-15,352.5,C,0.2,0.21,0.2,19287.0,12608,334.3099,0.42676354492187507
TSLA,2025-08-14,2025-08-15,355.0,C,0.14,0.16,0.15,20299.0,18047,334.3099,0.44824770507812495
TSLA,2025-08-14,2025-08-15,357.5,C,0.11,0.13,0.12,5532.0,8858,334.3099,0.47363807617187503
TSLA,2025-08-14,2025-08-15,360.0,C,0.09,0.1,0.09,25273.0,32291,334.3099,0.49414568359375005
TSLA,2025-08-14,2025-08-15,362.5,C,0.07,0.08,0.08,7659.0,8793,334.3099,0.5097705273437501
TSLA,2025-08-14,2025-08-15,365.0,C,0.06,0.07,0.06,8421.0,18009,334.3099,0.5351608984375
TSLA,2025-08-14,2025-08-15,367.5,C,0.05,0.06,0.06,1420.0,7051,334.3099,0.5585981640625001
TSLA,2025-08-14,2025-08-15,370.0,C,0.04,0.05,0.05,10516.0,22554,334.3099,0.57812921875
TSLA,2025-08-14,2025-08-15,372.5,C,0.03,0.04,0.03,1440.0,4220,334.3099,0.5937540625000001
TSLA,2025-08-14,2025-08-15,375.0,C,0.03,0.04,0.03,9465.0,21611,334.3099,0.6250037500000001
TSLA,2025-08-14,2025-08-15,380.0,C,0.02,0.03,0.02,3492.0,18555,334.3099,0.6640658593750002
TSLA,2025-08-14,2025-08-15,385.0,C,0.01,0.02,0.01,1787.0,5318,334.3099,0.6875031250000001
TSLA,2025-08-14,2025-08-15,390.0,C,0.01,0.02,0.01,973.0,8212,334.3099,0.7421900781249999
TSLA,2025-08-14,2025-08-15,395.0,C,0.0,0.01,0.01,535.0,4924,334.3099,0.7187528125
TSLA,2025-08-14,2025-08-15,400.0,C,0.0,0.01,0.01,1830.0,30761,334.3099,0.7812521875
TSLA,2025-08-14,2025-08-15,405.0,C,0.0,0.01,0.01,575.0,5029,334.3099,0.8125018749999999
TSLA,2025-08-14,2025-08-15,410.0,C,0.0,0.01,0.01,195.0,6140,334.3099,0.87500125
TSLA,2025-08-14,2025-08-15,415.0,C,0.0,0.01,0.01,120.0,3759,334.3099,0.9062509375
TSLA,2025-08-14,2025-08-15,420.0,C,0.0,0.01,0.01,873.0,10123,334.3099,0.9687503125
TSLA,2025-08-14,2025-08-15,425.0,C,0.0,0.01,0.01,4.0,4189,334.3099,1.000005
TSLA,2025-08-14,2025-08-15,430.0,C,0.0,0.01,0.01,1.0,4704,334.3099,1.0625046875000002
TSLA,2025-08-14,2025-08-15,435.0,C,0.0,0.01,0.01,10.0,2824,334.3099,1.09375453125
TSLA,2025-08-14,2025-08-15,440.0,C,0.0,0.01,0.01,4.0,3384,334.3099,1.125004375
TSLA,2025-08-14,2025-08-15,445.0,C,0.0,0.01,0.01,1.0,2155,334.3099,1.1875040625
TSLA,2025-08-14,2025-08-15,450.0,C,0.0,0.01,0.01,110.0,11816,334.3099,1.21875390625
TSLA,2025-08-14,2025-08-15,455.0,C,0.0,0.01,0.01,6.0,3553,334.3099,1.2500037499999999
TSLA,2025-08-14,2025-08-15,460.0,C,0.0,0.01,0.01,4.0,3926,334.3099,1.3125034374999998
TSLA,2025-08-14,2025-08-15,465.0,C,0.0,0.01,0.01,4.0,1127,334.3099,1.3437532812499997
TSLA,2025-08-14,2025-08-15,470.0,C,0.0,0.01,0.01,10.0,4472,334.3099,1.3750031249999999
TSLA,2025-08-14,2025-08-15,475.0,C,0.0,0.01,0.01,100.0,2852,334.3099,1.4375028125
TSLA,2025-08-14,2025-08-15,480.0,C,0.0,0.01,0.01,9.0,1821,334.3099,1.46875265625
TSLA,2025-08-14,2025-08-15,485.0,C,0.0,0.01,0.01,7.0,1454,334.3099,1.5000025
TSLA,2025-08-14,2025-08-15,490.0,C,0.0,0.01,0.01,2.0,4033,334.3099,1.5625021874999998
TSLA,2025-08-14,2025-08-15,495.0,C,0.0,0.01,0.01,4.0,865,334.3099,1.5625021874999998
TSLA,2025-08-14,2025-08-15,500.0,C,0.0,0.01,0.01,38.0,14398,334.3099,1.625001875
TSLA,2025-08-14,2025-08-15,505.0,C,0.0,0.01,0.01,2.0,502,334.3099,1.65625171875
TSLA,2025-08-14,2025-08-15,510.0,C,0.0,0.01,0.01,1.0,1777,334.3099,1.6875015625
TSLA,2025-08-14,2025-08-15,515.0,C,0.0,0.01,0.01,70.0,532,334.3099,1.75000125
TSLA,2025-08-14,2025-08-15,520.0,C,0.0,0.01,0.01,1.0,2930,334.3099,1.75000125
TSLA,2025-08-14,2025-08-15,530.0,C,0.0,0.01,0.01,2.0,3000,334.3099,1.8125009374999999
TSLA,2025-08-14,2025-08-15,540.0,C,0.0,0.01,0.01,1.0,5758,334.3099,1.875000625
TSLA,2025-08-14,2025-08-15,550.0,C,0.0,0.01,0.01,38.0,4866,334.3099,1.9375003125
TSLA,2025-08-14,2025-08-15,560.0,C,0.0,0.01,0.01,1.0,2518,334.3099,2.031254921875
TSLA,2025-08-14,2025-08-15,570.0,C,0.0,0.01,0.01,1.0,3043,334.3099,2.0937547656249995
TSLA,2025-08-14,2025-08-15,580.0,C,0.0,0.01,0.01,1.0,2202,334.3099,2.156254609375
TSLA,2025-08-14,2025-08-15,590.0,C,0.0,0.01,0.01,1.0,2288,334.3099,2.1875045312499997
TSLA,2025-08-14,2025-08-15,600.0,C,0.0,0.01,0.02,2.0,17807,334.3099,2.2500043749999996
TSLA,2025-08-14,2025-08-15,610.0,C,0.0,0.01,0.01,10.0,3094,334.3099,2.3125042187499996
TSLA,2025-08-14,2025-08-15,620.0,C,0.0,0.01,0.04,1.0,4062,334.3099,2.3750040624999995
TSLA,2025-08-14,2025-08-15,630.0,C,0.0,0.01,0.02,2.0,2288,334.3099,2.43750390625
TSLA,2025-08-14,2025-08-15,640.0,C,0.0,0.01,0.01,4.0,797,334.3099,2.50000375
TSLA,2025-08-14,2025-08-15,650.0,C,0.0,0.01,0.01,2.0,1613,334.3099,2.56250359375
TSLA,2025-08-14,2025-08-15,660.0,C,0.0,0.01,0.01,2.0,535,334.3099,2.6250034375
TSLA,2025-08-14,2025-08-15,670.0,C,0.0,0.01,0.02,93.0,652,334.3099,2.68750328125
TSLA,2025-08-14,2025-08-15,680.0,C,0.0,0.01,0.01,5.0,353,334.3099,2.750003125
TSLA,2025-08-14,2025-08-15,690.0,C,0.0,0.01,0.02,7.0,605,334.3099,2.750003125
TSLA,2025-08-14,2025-08-15,700.0,C,0.0,0.01,0.01,1.0,8320,334.3099,2.81250296875
TSLA,2025-08-14,2025-08-15,710.0,C,0.0,0.01,0.02,3.0,3701,334.3099,2.8750028125
TSLA,2025-08-14,2025-08-15,720.0,C,0.0,0.01,0.01,20.0,1207,334.3099,2.93750265625
TSLA,2025-08-14,2025-08-15,730.0,C,0.0,0.01,0.01,101.0,983,334.3099,3.0000025
TSLA,2025-08-14,2025-08-15,740.0,C,0.0,0.01,0.01,6.0,176,334.3099,3.0000025
TSLA,2025-08-14,2025-08-15,750.0,C,0.0,0.01,0.01,3.0,2795,334.3099,3.06250234375
TSLA,2025-08-14,2025-08-15,760.0,C,0.0,0.01,0.01,750.0,1722,334.3099,3.1250021875
TSLA,2025-08-14,2025-08-15,770.0,C,0.0,0.01,0.01,111.0,521,334.3099,3.1250021875
TSLA,2025-08-14,2025-08-15,780.0,C,0.0,0.01,0.01,132.0,556,334.3099,3.1875020312499998
TSLA,2025-08-14,2025-08-15,790.0,C,0.0,0.01,0.01,1.0,1169,334.3099,3.2500018749999997
TSLA,2025-08-14,2025-08-15,800.0,C,0.0,0.01,0.01,5.0,5399,334.3099,3.2500018749999997
TSLA,2025-08-14,2025-08-15,810.0,C,0.0,0.01,0.01,5.0,914,334.3099,3.3125017187499997
TSLA,2025-08-14,2025-08-15,820.0,C,0.0,0.01,0.01,1.0,775,334.3099,3.3750015624999996
TSLA,2025-08-14,2025-08-15,830.0,C,0.0,0.01,0.01,1.0,278,334.3099,3.3750015624999996
TSLA,2025-08-14,2025-08-15,840.0,C,0.0,0.01,0.01,8.0,855,334.3099,3.43750140625
TSLA,2025-08-14,2025-08-15,850.0,C,0.0,0.01,0.01,3.0,1075,334.3099,3.50000125
TSLA,2025-08-14,2025-08-15,860.0,C,0.0,0.01,0.01,1.0,195,334.3099,3.50000125
TSLA,2025-08-14,2025-08-15,870.0,C,0.0,0.01,0.01,1.0,346,334.3099,3.56250109375
TSLA,2025-08-14,2025-08-15,880.0,C,0.0,0.01,0.01,2.0,1128,334.3099,3.6250009375000003
TSLA,2025-08-14,2025-08-15,890.0,C,0.0,0.01,0.01,1.0,606,334.3099,3.6250009375000003
TSLA,2025-08-14,2025-08-15,900.0,C,0.0,0.01,0.01,3.0,6497,334.3099,3.6875007812500002
TSLA,2025-08-14,2025-08-15,910.0,C,0.0,0.01,0.01,1.0,852,334.3099,3.750000625
TSLA,2025-08-14,2025-08-15,920.0,C,0.0,0.0,0.01,33.0,566,334.3099,0.500005
TSLA,2025-08-14,2025-08-15,930.0,C,0.0,0.01,0.01,22.0,446,334.3099,3.750000625
TSLA,2025-08-14,2025-08-15,940.0,C,0.0,0.01,0.04,10.0,180,334.3099,3.81250046875
TSLA,2025-08-14,2025-08-15,950.0,C,0.0,0.01,0.01,1.0,670,334.3099,3.8750003125
TSLA,2025-08-14,2025-08-15,960.0,C,0.0,0.01,0.01,1.0,17712,334.3099,3.8750003125
TSLA,2025-08-14,2025-08-15,100.0,P,0.0,0.01,0.01,7.0,28035,334.3099,4.7500040624999995
TSLA,2025-08-14,2025-08-15,105.0,P,0.0,0.01,0.01,1.0,91223,334.3099,4.62500421875
TSLA,2025-08-14,2025-08-15,110.0,P,0.0,0.01,0.01,927.0,6917,334.3099,4.375004531249999
TSLA,2025-08-14,2025-08-15,115.0,P,0.0,0.01,0.01,2.0,19462,334.3099,4.2500046875
TSLA,2025-08-14,2025-08-15,120.0,P,0.0,0.01,0.01,7.0,11933,334.3099,4.000005
TSLA,2025-08-14,2025-08-15,125.0,P,0.0,0.01,0.01,5.0,4039,334.3099,3.8750003125
TSLA,2025-08-14,2025-08-15,130.0,P,0.0,0.01,0.01,40.0,3696,334.3099,3.750000625
TSLA,2025-08-14,2025-08-15,135.0,P,0.0,0.01,0.01,9.0,5377,334.3099,3.6250009375000003
TSLA,2025-08-14,2025-08-15,140.0,P,0.0,0.01,0.01,506.0,9620,334.3099,3.50000125
TSLA,2025-08-14,2025-08-15,145.0,P,0.0,0.01,0.01,24.0,4577,334.3099,3.3750015624999996
TSLA,2025-08-14,2025-08-15,150.0,P,0.0,0.01,0.01,1.0,16686,334.3099,3.1875020312499998
TSLA,2025-08-14,2025-08-15,155.0,P,0.0,0.01,0.06,1.0,3818,334.3099,3.06250234375
TSLA,2025-08-14,2025-08-15,160.0,P,0.0,0.01,0.01,102.0,9280,334.3099,2.93750265625
TSLA,2025-08-14,2025-08-15,165.0,P,0.0,0.01,0.01,18.0,59162,334.3099,2.8750028125
TSLA,2025-08-14,2025-08-15,170.0,P,0.0,0.01,0.01,18.0,69400,334.3099,2.750003125
TSLA,2025-08-14,2025-08-15,175.0,P,0.0,0.01,0.01,2.0,7913,334.3099,2.6250034375
TSLA,2025-08-14,2025-08-15,180.0,P,0.0,0.01,0.01,11.0,24046,334.3099,2.50000375
TSLA,2025-08-14,2025-08-15,185.0,P,0.0,0.01,0.01,50.0,31777,334.3099,2.3750040624999995
TSLA,2025-08-14,2025-08-15,190.0,P,0.0,0.01,0.01,6.0,26537,334.3099,2.3125042187499996
TSLA,2025-08-14,2025-08-15,195.0,P,0.0,0.01,0.01,11.0,7259,334.3099,2.1875045312499997
TSLA,2025-08-14,2025-08-15,200.0,P,0.0,0.01,0.01,549.0,24393,334.3099,2.1250046874999997
TSLA,2025-08-14,2025-08-15,205.0,P,0.0,0.01,0.01,26.0,10926,334.3099,2.000005
TSLA,2025-08-14,2025-08-15,210.0,P,0.0,0.01,0.01,141.0,6705,334.3099,1.9062504687500001
TSLA,2025-08-14,2025-08-15,215.0,P,0.0,0.01,0.01,24.0,7395,334.3099,1.8125009374999999
TSLA,2025-08-14,2025-08-15,220.0,P,0.0,0.01,0.01,434.0,12407,334.3099,1.75000125
TSLA,2025-08-14,2025-08-15,225.0,P,0.0,0.01,0.01,167.0,8349,334.3099,1.625001875
TSLA,2025-08-14,2025-08-15,230.0,P,0.0,0.01,0.01,393.0,10710,334.3099,1.5625021874999998
TSLA,2025-08-14,2025-08-15,235.0,P,0.0,0.01,0.01,569.0,6022,334.3099,1.46875265625
TSLA,2025-08-14,2025-08-15,237.5,P,0.0,0.01,0.01,165.0,866,334.3099,1.4375028125
TSLA,2025-08-14,2025-08-15,240.0,P,0.0,0.01,0.01,201.0,8496,334.3099,1.3750031249999999
TSLA,2025-08-14,2025-08-15,242.5,P,0.0,0.01,0.01,36.0,1125,334.3099,1.3437532812499997
TSLA,2025-08-14,2025-08-15,245.0,P,0.0,0.01,0.01,219.0,18033,334.3099,1.3125034374999998
TSLA,2025-08-14,2025-08-15,247.5,P,0.0,0.01,0.01,13.0,285,334.3099,1.2500037499999999
TSLA,2025-08-14,2025-08-15,250.0,P,0.0,0.01,0.01,780.0,21475,334.3099,1.21875390625
TSLA,2025-08-14,2025-08-15,252.5,P,0.0,0.02,0.01,157.0,492,334.3099,1.2500037499999999
TSLA,2025-08-14,2025-08-15,255.0,P,0.01,0.02,0.01,143.0,5760,334.3099,1.2656286718749998
TSLA,2025-08-14,2025-08-15,257.5,P,0.01,0.02,0.01,37.0,1130,334.3099,1.21875390625
TSLA,2025-08-14,2025-08-15,260.0,P,0.01,0.02,0.01,126.0,7641,334.3099,1.1796916015624999
TSLA,2025-08-14,2025-08-15,262.5,P,0.01,0.02,0.01,33.0,447,334.3099,1.140629296875
TSLA,2025-08-14,2025-08-15,265.0,P,0.01,0.02,0.02,143.0,5465,334.3099,1.09375453125
TSLA,2025-08-14,2025-08-15,267.5,P,0.01,0.02,0.02,126.0,1879,334.3099,1.0625046875000002
TSLA,2025-08-14,2025-08-15,270.0,P,0.01,0.02,0.01,760.0,9740,334.3099,1.015629921875
TSLA,2025-08-14,2025-08-15,272.5,P,0.01,0.02,0.02,314.0,678,334.3099,0.9765627343750001
TSLA,2025-08-14,2025-08-15,275.0,P,0.01,0.02,0.02,270.0,8139,334.3099,0.937500625
TSLA,2025-08-14,2025-08-15,277.5,P,0.01,0.02,0.02,183.0,1593,334.3099,0.8906260937499999
TSLA,2025-08-14,2025-08-15,280.0,P,0.01,0.02,0.01,457.0,13723,334.3099,0.85937640625
TSLA,2025-08-14,2025-08-15,282.5,P,0.02,0.03,0.02,544.0,1930,334.3099,0.85937640625
TSLA,2025-08-14,2025-08-15,285.0,P,0.02,0.03,0.02,823.0,6975,334.3099,0.8203142968749999
TSLA,2025-08-14,2025-08-15,287.5,P,0.02,0.03,0.03,534.0,3003,334.3099,0.7812521875
TSLA,2025-08-14,2025-08-15,290.0,P,0.03,0.04,0.04,588.0,17497,334.3099,0.7656273437500001
TSLA,2025-08-14,2025-08-15,292.5,P,0.03,0.04,0.03,521.0,2953,334.3099,0.726565234375
TSLA,2025-08-14,2025-08-15,295.0,P,0.04,0.05,0.04,1159.0,11351,334.3099,0.7050810742187501
TSLA,2025-08-14,2025-08-15,297.5,P,0.04,0.05,0.05,757.0,2807,334.3099,0.6640658593750002
TSLA,2025-08-14,2025-08-15,300.0,P,0.05,0.06,0.05,4250.0,27704,334.3099,0.6367223828125
TSLA,2025-08-14,2025-08-15,302.5,P,0.06,0.07,0.06,5386.0,5826,334.3099,0.6074258007812501
TSLA,2025-08-14,2025-08-15,305.0,P,0.06,0.07,0.06,2207.0,12422,334.3099,0.5625043750000001
TSLA,2025-08-14,2025-08-15,307.5,P,0.08,0.09,0.09,4746.0,3986,334.3099,0.5410202148437502
TSLA,2025-08-14,2025-08-15,310.0,P,0.09,0.1,0.09,7269.0,15765,334.3099,0.5039112109375
TSLA,2025-08-14,2025-08-15,312.5,P,0.11,0.12,0.12,3614.0,4160,334.3099,0.47461462890625
TSLA,2025-08-14,2025-08-15,315.0,P,0.14,0.15,0.14,9387.0,15090,334.3099,0.445318046875
TSLA,2025-08-14,2025-08-15,317.5,P,0.18,0.2,0.19,8016.0,5735,334.3099,0.41797457031249996
TSLA,2025-08-14,2025-08-15,320.0,P,0.27,0.28,0.27,25761.0,16724,334.3099,0.3940490283203125
TSLA,2025-08-14,2025-08-15,322.5,P,0.42,0.44,0.44,21241.0,5428,334.3099,0.379889013671875
TSLA,2025-08-14,2025-08-15,325.0,P,0.65,0.66,0.64,31938.0,12722,334.3099,0.36133451171875
TSLA,2025-08-14,2025-08-15,327.5,P,1.03,1.05,1.01,27905.0,7247,334.3099,0.3513248461914062
TSLA,2025-08-14,2025-08-15,330.0,P,1.6,1.61,1.59,105647.0,18127,334.3099,0.33960621337890623
TSLA,2025-08-14,2025-08-15,332.5,P,2.43,2.44,2.44,43745.0,5414,334.3099,0.3316717224121094
TSLA,2025-08-14,2025-08-15,335.0,P,3.55,3.65,3.59,65407.0,10900,334.3099,0.3332586206054688
TSLA,2025-08-14,2025-08-15,337.5,P,5.0,5.05,5.0,32001.0,5701,334.3099,0.3232489550781249
TSLA,2025-08-14,2025-08-15,340.0,P,6.95,7.05,6.86,25497.0,15294,334.3099,0.3508365698242187
TSLA,2025-08-14,2025-08-15,342.5,P,8.85,8.95,8.9,6697.0,5168,334.3099,0.33960621337890623
TSLA,2025-08-14,2025-08-15,345.0,P,10.95,11.1,10.95,6424.0,6141,334.3099,0.33521172607421873
TSLA,2025-08-14,2025-08-15,347.5,P,13.25,13.5,13.69,1343.0,1006,334.3099,0.36377589355468753
TSLA,2025-08-14,2025-08-15,350.0,P,15.55,15.85,15.85,1672.0,6504,334.3099,0.36035795898437495
TSLA,2025-08-14,2025-08-15,352.5,P,17.85,18.25,18.04,324.0,498,334.3099,0.3437565625
TSLA,2025-08-14,2025-08-15,355.0,P,20.5,20.95,20.49,395.0,1405,334.3099,0.49219257812500006
TSLA,2025-08-14,2025-08-15,357.5,P,22.85,23.35,23.85,121.0,355,334.3099,0.49121602539062503
TSLA,2025-08-14,2025-08-15,360.0,P,25.4,25.75,25.65,535.0,5251,334.3099,0.45703667968750006
TSLA,2025-08-14,2025-08-15,362.5,P,27.85,28.35,29.7,89.0,310,334.3099,0.5732464550781251
TSLA,2025-08-14,2025-08-15,365.0,P,30.25,30.65,29.5,27.0,943,334.3099,1.0000000000000003e-05
TSLA,2025-08-14,2025-08-15,367.5,P,32.75,33.3,33.0,35.0,166,334.3099,0.6152382226562501
TSLA,2025-08-14,2025-08-15,370.0,P,35.4,35.85,36.02,77.0,1776,334.3099,0.6914093359375001
TSLA,2025-08-14,2025-08-15,375.0,P,40.3,40.8,40.25,548.0,801,334.3099,0.7246121289062499
TSLA,2025-08-14,2025-08-15,380.0,P,45.3,45.75,48.34,46.0,190,334.3099,0.73437765625
TSLA,2025-08-14,2025-08-15,385.0,P,49.45,51.4,50.65,8.0,1,334.3099,1.18359783203125
TSLA,2025-08-14,2025-08-15,390.0,P,54.85,55.65,56.85,106.0,14,334.3099,1.0000000000000003e-05
TSLA,2025-08-14,2025-08-15,395.0,P,59.5,61.95,56.0,11.0,1,334.3099,0.867188828125
TSLA,2025-08-14,2025-08-15,400.0,P,64.2,66.8,66.7,1.0,18,334.3099,1.5654318603515622
