Symbol,Date,Expiry,Strike,Type,Bid,Ask,Last,Volume,OpenInterest,UnderlyingPrice,IV
GOOGL,2025-08-14,2025-08-15,235.0,C,0.0,0.01,0.01,201,2505,203.245,0.6562534375000001
GOOGL,2025-08-14,2025-08-15,240.0,C,0.0,0.01,0.01,38,2935,203.245,0.7500025
GOOGL,2025-08-14,2025-08-15,245.0,C,0.0,0.01,0.01,565,2223,203.245,0.8437515624999999
GOOGL,2025-08-14,2025-08-15,250.0,C,0.0,0.01,0.01,764,2921,203.245,0.9062509375
GOOGL,2025-08-14,2025-08-15,255.0,C,0.0,0.01,0.01,1,1049,203.245,0.98437515625
GOOGL,2025-08-14,2025-08-15,260.0,C,0.0,0.01,0.01,125,2648,203.245,1.0625046875000002
GOOGL,2025-08-14,2025-08-15,265.0,C,0.0,0.29,0.02,55,43,203.245,1.642579912109375
GOOGL,2025-08-14,2025-08-15,270.0,C,0.0,0.02,0.01,4,501,203.245,1.2968785156249998
GOOGL,2025-08-14,2025-08-15,275.0,C,0.0,0.08,0.01,38,392,203.245,1.5703146484375
GOOGL,2025-08-14,2025-08-15,280.0,C,0.0,0.01,0.01,79,1253,203.245,1.3750031249999999
GOOGL,2025-08-14,2025-08-15,290.0,C,0.0,0.02,0.02,1,926,203.245,1.5937520312499998
GOOGL,2025-08-14,2025-08-15,300.0,C,0.0,0.01,0.01,2,2211,203.245,1.625001875
GOOGL,2025-08-14,2025-08-15,310.0,C,0.0,0.02,0.01,32,856,203.245,1.8437507812499998
GOOGL,2025-08-14,2025-08-15,320.0,C,0.0,0.01,0.01,285,1173,203.245,1.875000625
GOOGL,2025-08-14,2025-08-15,330.0,C,0.0,0.01,0.01,1570,1639,203.245,1.96875015625
GOOGL,2025-08-14,2025-08-15,340.0,C,0.0,0.01,0.02,3,613,203.245,2.1250046874999997
GOOGL,2025-08-14,2025-08-15,350.0,C,0.0,0.02,0.03,6,136,203.245,2.3125042187499996
GOOGL,2025-08-14,2025-08-15,360.0,C,0.0,0.01,0.01,2,106,203.245,2.3125042187499996
GOOGL,2025-08-14,2025-08-15,370.0,C,0.0,0.01,0.01,1,2002,203.245,2.3750040624999995
GOOGL,2025-08-14,2025-08-15,380.0,C,0.0,0.01,0.01,11,610,203.245,2.50000375
GOOGL,2025-08-14,2025-08-15,75.0,P,0.0,0.01,0.01,4,119,203.245,4.12500484375
GOOGL,2025-08-14,2025-08-15,80.0,P,0.0,0.01,0.01,155,239,203.245,3.8750003125
GOOGL,2025-08-14,2025-08-15,85.0,P,0.0,0.01,0.01,1,4025,203.245,3.6250009375000003
GOOGL,2025-08-14,2025-08-15,90.0,P,0.0,0.01,0.01,1,201,203.245,3.3750015624999996
GOOGL,2025-08-14,2025-08-15,95.0,P,0.0,0.01,0.02,2,331,203.245,3.1250021875
GOOGL,2025-08-14,2025-08-15,100.0,P,0.0,0.01,0.01,1,2636,203.245,3.0000025
GOOGL,2025-08-14,2025-08-15,105.0,P,0.0,0.01,0.01,1,4096,203.245,2.750003125
GOOGL,2025-08-14,2025-08-15,110.0,P,0.0,0.01,0.01,1,1209,203.245,2.56250359375
GOOGL,2025-08-14,2025-08-15,115.0,P,0.0,0.02,0.01,1,2675,203.245,2.56250359375
GOOGL,2025-08-14,2025-08-15,120.0,P,0.0,0.01,0.01,3,4369,203.245,2.2500043749999996
GOOGL,2025-08-14,2025-08-15,125.0,P,0.0,0.01,0.01,40,11238,203.245,2.0625048437499998
GOOGL,2025-08-14,2025-08-15,130.0,P,0.0,0.01,0.01,21,12481,203.245,1.9375003125
GOOGL,2025-08-14,2025-08-15,135.0,P,0.0,0.01,0.01,2,10802,203.245,1.75000125
GOOGL,2025-08-14,2025-08-15,140.0,P,0.0,0.02,0.01,18,25542,203.245,1.71875140625
GOOGL,2025-08-14,2025-08-15,145.0,P,0.0,0.01,0.02,16,7222,203.245,1.46875265625
GOOGL,2025-08-14,2025-08-15,150.0,P,0.0,0.01,0.01,23,8511,203.245,1.3125034374999998
GOOGL,2025-08-14,2025-08-15,155.0,P,0.0,0.01,0.01,23,6760,203.245,1.1875040625
GOOGL,2025-08-14,2025-08-15,160.0,P,0.0,0.01,0.01,190,16498,203.245,1.0625046875000002
GOOGL,2025-08-14,2025-08-15,162.5,P,0.0,0.01,0.01,602,746,203.245,1.000005
GOOGL,2025-08-14,2025-08-15,165.0,P,0.01,0.02,0.02,3864,15060,203.245,1.0468797656250002
GOOGL,2025-08-14,2025-08-15,167.5,P,0.01,0.02,0.01,32,798,203.245,0.9687503125
GOOGL,2025-08-14,2025-08-15,170.0,P,0.01,0.02,0.01,82,16832,203.245,0.9062509375
GOOGL,2025-08-14,2025-08-15,172.5,P,0.01,0.02,0.01,22,702,203.245,0.8437515624999999
GOOGL,2025-08-14,2025-08-15,175.0,P,0.02,0.03,0.02,473,12713,203.245,0.8203142968749999
GOOGL,2025-08-14,2025-08-15,177.5,P,0.02,0.03,0.02,194,5382,203.245,0.7500025
GOOGL,2025-08-14,2025-08-15,180.0,P,0.03,0.04,0.03,322,16158,203.245,0.7070341796875
GOOGL,2025-08-14,2025-08-15,182.5,P,0.04,0.05,0.04,301,2746,203.245,0.6601596484375001
GOOGL,2025-08-14,2025-08-15,185.0,P,0.05,0.06,0.05,522,14828,203.245,0.6035195898437502
GOOGL,2025-08-14,2025-08-15,187.5,P,0.07,0.08,0.08,460,4004,203.245,0.5546919531250001
GOOGL,2025-08-14,2025-08-15,190.0,P,0.09,0.1,0.09,6831,22338,203.245,0.5019581054687501
GOOGL,2025-08-14,2025-08-15,192.5,P,0.13,0.14,0.13,438,16139,203.245,0.44824770507812495
GOOGL,2025-08-14,2025-08-15,195.0,P,0.19,0.2,0.2,4651,16582,203.245,0.39258419921875
GOOGL,2025-08-14,2025-08-15,197.5,P,0.32,0.33,0.33,3399,11698,203.245,0.34326828613281246
GOOGL,2025-08-14,2025-08-15,200.0,P,0.63,0.65,0.65,7084,7242,203.245,0.30811238769531246
GOOGL,2025-08-14,2025-08-15,202.5,P,1.34,1.36,1.36,8155,3151,203.245,0.2849192602539062
GOOGL,2025-08-14,2025-08-15,205.0,P,2.72,2.76,2.7,4172,2373,203.245,0.2893137475585937
GOOGL,2025-08-14,2025-08-15,207.5,P,4.6,4.8,5.0,131,570,203.245,0.32813171874999997
GOOGL,2025-08-14,2025-08-15,210.0,P,7.0,7.1,6.86,22,431,203.245,0.37793590820312495
GOOGL,2025-08-14,2025-08-15,212.5,P,9.35,9.6,10.0,13,167,203.245,0.47070841796875
GOOGL,2025-08-14,2025-08-15,215.0,P,11.8,12.05,11.5,30,134,203.245,0.5371140039062501
GOOGL,2025-08-14,2025-08-15,217.5,P,14.35,14.6,14.25,2,6,203.245,0.5800823242187501
GOOGL,2025-08-14,2025-08-15,220.0,P,16.05,18.6,16.15,1,0,203.245,0.8173846386718748
GOOGL,2025-08-14,2025-08-15,225.0,P,21.75,23.6,25.0,2,3,203.245,1.112797404785156
GOOGL,2025-08-14,2025-08-15,230.0,P,26.65,28.7,34.05,4,0,203.245,1.2793004785156248
GOOGL,2025-08-14,2025-08-15,235.0,P,31.15,33.7,43.07,1,0,203.245,1.3310580322265622
GOOGL,2025-08-14,2025-08-15,240.0,P,35.35,38.7,48.09,1,0,203.245,1.23047259765625
GOOGL,2025-08-14,2025-08-15,245.0,P,40.1,43.45,52.94,1,0,203.245,0.9531254687499999
GOOGL,2025-08-14,2025-08-15,250.0,P,45.35,48.45,57.96,15,0,203.245,1.3339877050781246
GOOGL,2025-08-14,2025-08-15,260.0,P,94.5,96.75,75.2,1,0,203.245,9.482914229431152
GOOGL,2025-08-14,2025-08-15,270.0,P,65.3,68.7,73.15,1,0,203.245,1.876953740234375
GOOGL,2025-08-14,2025-08-15,310.0,P,140.4,143.35,147.7,1,0,203.245,10.576175264892582
GOOGL,2025-08-14,2025-08-15,330.0,P,160.1,163.3,167.65,1,0,203.245,11.110598759002686
GOOGL,2025-08-14,2025-08-15,380.0,P,174.6,175.9,189.0,1,0,203.245,1.0000000000000003e-05
