Symbol,Date,Expiry,Strike,Type,Bid,Ask,Last,Volume,OpenInterest,UnderlyingPrice,IV
TSLA,2025-08-14,2025-08-15,330.0,C,5.9,6.0,5.95,25961.0,14829,333.0382,0.44043528320312497
TSLA,2025-08-14,2025-08-15,332.5,C,4.25,4.35,4.32,36558.0,4578,333.0382,0.41480077392578124
TSLA,2025-08-14,2025-08-15,335.0,C,3.0,3.1,3.05,79498.0,11933,333.0382,0.40601179931640624
TSLA,2025-08-14,2025-08-15,337.5,C,2.06,2.08,2.06,54667.0,7720,333.0382,0.3952697192382813
TSLA,2025-08-14,2025-08-15,340.0,C,1.36,1.39,1.38,124469.0,24904,333.0382,0.3952697192382813
TSLA,2025-08-14,2025-08-15,342.5,C,0.9,0.92,0.9,38303.0,10870,333.0382,0.3996642065429688
TSLA,2025-08-14,2025-08-15,345.0,C,0.59,0.61,0.6,53346.0,25137,333.0382,0.4074766284179688
TSLA,2025-08-14,2025-08-15,347.5,C,0.4,0.42,0.4,20473.0,10398,333.0382,0.42090422851562503
TSLA,2025-08-14,2025-08-15,350.0,C,0.28,0.29,0.28,59698.0,46552,333.0382,0.43457596679687505
TSLA,2025-08-14,2025-08-15,352.5,C,0.21,0.22,0.22,18801.0,12608,333.0382,0.45606012695312503
TSLA,2025-08-14,2025-08-15,355.0,C,0.15,0.16,0.16,19891.0,18047,333.0382,0.471684970703125
TSLA,2025-08-14,2025-08-15,357.5,C,0.12,0.13,0.12,5174.0,8858,333.0382,0.49609878906250005
TSLA,2025-08-14,2025-08-15,360.0,C,0.09,0.1,0.09,24604.0,32291,333.0382,0.5117236328125
TSLA,2025-08-14,2025-08-15,362.5,C,0.07,0.08,0.08,7534.0,8793,333.0382,0.5312546875
TSLA,2025-08-14,2025-08-15,365.0,C,0.06,0.07,0.06,8291.0,18009,333.0382,0.5566450585937501
TSLA,2025-08-14,2025-08-15,367.5,C,0.05,0.06,0.05,1316.0,7051,333.0382,0.57812921875
TSLA,2025-08-14,2025-08-15,370.0,C,0.04,0.05,0.04,10351.0,22554,333.0382,0.5976602734375001
TSLA,2025-08-14,2025-08-15,372.5,C,0.03,0.04,0.04,1420.0,4220,333.0382,0.6132851171875001
TSLA,2025-08-14,2025-08-15,375.0,C,0.03,0.04,0.03,9321.0,21611,333.0382,0.6445348046875
TSLA,2025-08-14,2025-08-15,380.0,C,0.02,0.03,0.02,3464.0,18555,333.0382,0.6796907031250001
TSLA,2025-08-14,2025-08-15,385.0,C,0.01,0.02,0.02,1741.0,5318,333.0382,0.70312796875
TSLA,2025-08-14,2025-08-15,390.0,C,0.01,0.02,0.01,869.0,8212,333.0382,0.7578149218750001
TSLA,2025-08-14,2025-08-15,395.0,C,0.01,0.02,0.01,472.0,4924,333.0382,0.8125018749999999
TSLA,2025-08-14,2025-08-15,400.0,C,0.0,0.01,0.01,1782.0,30761,333.0382,0.7812521875
TSLA,2025-08-14,2025-08-15,405.0,C,0.0,0.01,0.01,574.0,5029,333.0382,0.8437515624999999
TSLA,2025-08-14,2025-08-15,410.0,C,0.0,0.01,0.01,184.0,6140,333.0382,0.87500125
TSLA,2025-08-14,2025-08-15,415.0,C,0.0,0.01,0.01,118.0,3759,333.0382,0.937500625
TSLA,2025-08-14,2025-08-15,420.0,C,0.0,0.01,0.01,873.0,10123,333.0382,0.9687503125
TSLA,2025-08-14,2025-08-15,425.0,C,0.0,0.01,0.01,2.0,4189,333.0382,1.0312548437500002
TSLA,2025-08-14,2025-08-15,430.0,C,0.0,0.01,0.01,1.0,4704,333.0382,1.0625046875000002
TSLA,2025-08-14,2025-08-15,435.0,C,0.0,0.01,0.01,10.0,2824,333.0382,1.125004375
TSLA,2025-08-14,2025-08-15,440.0,C,0.0,0.01,0.01,4.0,3384,333.0382,1.15625421875
TSLA,2025-08-14,2025-08-15,445.0,C,0.0,0.01,0.01,1.0,2155,333.0382,1.1875040625
TSLA,2025-08-14,2025-08-15,450.0,C,0.0,0.01,0.01,10.0,11816,333.0382,1.2500037499999999
TSLA,2025-08-14,2025-08-15,455.0,C,0.0,0.01,0.01,6.0,3553,333.0382,1.2812535937499998
TSLA,2025-08-14,2025-08-15,460.0,C,0.0,0.01,0.02,2.0,3926,333.0382,1.3125034374999998
TSLA,2025-08-14,2025-08-15,465.0,C,0.0,0.01,0.01,4.0,1127,333.0382,1.3750031249999999
TSLA,2025-08-14,2025-08-15,470.0,C,0.0,0.01,0.01,10.0,4472,333.0382,1.40625296875
TSLA,2025-08-14,2025-08-15,475.0,C,0.0,0.01,0.01,100.0,2852,333.0382,1.4375028125
TSLA,2025-08-14,2025-08-15,480.0,C,0.0,0.01,0.01,9.0,1821,333.0382,1.5000025
TSLA,2025-08-14,2025-08-15,485.0,C,0.0,0.01,0.01,7.0,1454,333.0382,1.5000025
TSLA,2025-08-14,2025-08-15,490.0,C,0.0,0.01,0.01,2.0,4033,333.0382,1.5625021874999998
TSLA,2025-08-14,2025-08-15,495.0,C,0.0,0.01,0.01,4.0,865,333.0382,1.5937520312499998
TSLA,2025-08-14,2025-08-15,500.0,C,0.0,0.01,0.01,38.0,14398,333.0382,1.625001875
TSLA,2025-08-14,2025-08-15,505.0,C,0.0,0.01,0.01,2.0,502,333.0382,1.6875015625
TSLA,2025-08-14,2025-08-15,510.0,C,0.0,0.01,0.01,1.0,1777,333.0382,1.6875015625
TSLA,2025-08-14,2025-08-15,515.0,C,0.0,0.01,0.01,70.0,532,333.0382,1.75000125
TSLA,2025-08-14,2025-08-15,520.0,C,0.0,0.01,0.01,1.0,2930,333.0382,1.78125109375
TSLA,2025-08-14,2025-08-15,530.0,C,0.0,0.01,0.01,2.0,3000,333.0382,1.8437507812499998
TSLA,2025-08-14,2025-08-15,540.0,C,0.0,0.01,0.01,1.0,5758,333.0382,1.9375003125
TSLA,2025-08-14,2025-08-15,550.0,C,0.0,0.01,0.01,28.0,4866,333.0382,1.96875015625
TSLA,2025-08-14,2025-08-15,560.0,C,0.0,0.01,0.01,1.0,2518,333.0382,2.0625048437499998
TSLA,2025-08-14,2025-08-15,570.0,C,0.0,0.01,0.01,1.0,3043,333.0382,2.1250046874999997
TSLA,2025-08-14,2025-08-15,580.0,C,0.0,0.01,0.01,1.0,2202,333.0382,2.1875045312499997
TSLA,2025-08-14,2025-08-15,590.0,C,0.0,0.01,0.01,1.0,2288,333.0382,2.2500043749999996
TSLA,2025-08-14,2025-08-15,600.0,C,0.0,0.01,0.02,2.0,17807,333.0382,2.3125042187499996
TSLA,2025-08-14,2025-08-15,610.0,C,0.0,0.01,0.01,10.0,3094,333.0382,2.3750040624999995
TSLA,2025-08-14,2025-08-15,620.0,C,0.0,0.01,0.04,1.0,4062,333.0382,2.3750040624999995
TSLA,2025-08-14,2025-08-15,630.0,C,0.0,0.01,0.02,2.0,2288,333.0382,2.43750390625
TSLA,2025-08-14,2025-08-15,640.0,C,0.0,0.01,0.01,4.0,797,333.0382,2.50000375
TSLA,2025-08-14,2025-08-15,650.0,C,0.0,0.01,0.01,2.0,1613,333.0382,2.56250359375
TSLA,2025-08-14,2025-08-15,660.0,C,0.0,0.01,0.01,2.0,535,333.0382,2.6250034375
TSLA,2025-08-14,2025-08-15,670.0,C,0.0,0.01,0.02,93.0,652,333.0382,2.68750328125
TSLA,2025-08-14,2025-08-15,680.0,C,0.0,0.01,0.01,5.0,353,333.0382,2.750003125
TSLA,2025-08-14,2025-08-15,690.0,C,0.0,0.01,0.02,7.0,605,333.0382,2.750003125
TSLA,2025-08-14,2025-08-15,700.0,C,0.0,0.01,0.01,1.0,8320,333.0382,2.81250296875
TSLA,2025-08-14,2025-08-15,710.0,C,0.0,0.01,0.02,3.0,3701,333.0382,2.8750028125
TSLA,2025-08-14,2025-08-15,720.0,C,0.0,0.01,0.01,20.0,1207,333.0382,2.93750265625
TSLA,2025-08-14,2025-08-15,730.0,C,0.0,0.01,0.01,101.0,983,333.0382,3.0000025
TSLA,2025-08-14,2025-08-15,740.0,C,0.0,0.01,0.01,6.0,176,333.0382,3.0000025
TSLA,2025-08-14,2025-08-15,750.0,C,0.0,0.01,0.01,3.0,2795,333.0382,3.06250234375
TSLA,2025-08-14,2025-08-15,760.0,C,0.0,0.01,0.01,750.0,1722,333.0382,3.1250021875
TSLA,2025-08-14,2025-08-15,770.0,C,0.0,0.01,0.01,111.0,521,333.0382,3.1250021875
TSLA,2025-08-14,2025-08-15,780.0,C,0.0,0.01,0.01,132.0,556,333.0382,3.1875020312499998
TSLA,2025-08-14,2025-08-15,790.0,C,0.0,0.01,0.01,1.0,1169,333.0382,3.2500018749999997
TSLA,2025-08-14,2025-08-15,800.0,C,0.0,0.01,0.01,5.0,5399,333.0382,3.2500018749999997
TSLA,2025-08-14,2025-08-15,810.0,C,0.0,0.01,0.01,5.0,914,333.0382,3.3750015624999996
TSLA,2025-08-14,2025-08-15,820.0,C,0.0,0.01,0.01,1.0,775,333.0382,3.3750015624999996
TSLA,2025-08-14,2025-08-15,830.0,C,0.0,0.01,0.01,1.0,278,333.0382,3.3750015624999996
TSLA,2025-08-14,2025-08-15,840.0,C,0.0,0.01,0.01,8.0,855,333.0382,3.50000125
TSLA,2025-08-14,2025-08-15,850.0,C,0.0,0.01,0.01,3.0,1075,333.0382,3.50000125
TSLA,2025-08-14,2025-08-15,860.0,C,0.0,0.01,0.01,1.0,195,333.0382,3.50000125
TSLA,2025-08-14,2025-08-15,870.0,C,0.0,0.01,0.01,1.0,346,333.0382,3.56250109375
TSLA,2025-08-14,2025-08-15,880.0,C,0.0,0.01,0.01,2.0,1128,333.0382,3.6250009375000003
TSLA,2025-08-14,2025-08-15,890.0,C,0.0,0.01,0.01,1.0,606,333.0382,3.6250009375000003
TSLA,2025-08-14,2025-08-15,900.0,C,0.0,0.01,0.01,3.0,6497,333.0382,3.6875007812500002
TSLA,2025-08-14,2025-08-15,910.0,C,0.0,0.01,0.01,1.0,852,333.0382,3.750000625
TSLA,2025-08-14,2025-08-15,920.0,C,0.0,0.0,0.01,33.0,566,333.0382,0.500005
TSLA,2025-08-14,2025-08-15,930.0,C,0.0,0.01,0.01,22.0,446,333.0382,3.81250046875
TSLA,2025-08-14,2025-08-15,940.0,C,0.0,0.01,0.04,10.0,180,333.0382,3.8750003125
TSLA,2025-08-14,2025-08-15,950.0,C,0.0,0.01,0.01,1.0,670,333.0382,3.8750003125
TSLA,2025-08-14,2025-08-15,960.0,C,0.0,0.01,0.01,1.0,17712,333.0382,3.8750003125
TSLA,2025-08-14,2025-08-15,100.0,P,0.0,0.01,0.01,6.0,28035,333.0382,4.7500040624999995
TSLA,2025-08-14,2025-08-15,105.0,P,0.0,0.01,0.01,1.0,91223,333.0382,4.500004375
TSLA,2025-08-14,2025-08-15,110.0,P,0.0,0.01,0.01,927.0,6917,333.0382,4.375004531249999
TSLA,2025-08-14,2025-08-15,115.0,P,0.0,0.01,0.01,2.0,19462,333.0382,4.2500046875
TSLA,2025-08-14,2025-08-15,120.0,P,0.0,0.01,0.01,7.0,11933,333.0382,4.000005
TSLA,2025-08-14,2025-08-15,125.0,P,0.0,0.01,0.01,5.0,4039,333.0382,3.8750003125
TSLA,2025-08-14,2025-08-15,130.0,P,0.0,0.01,0.01,40.0,3696,333.0382,3.750000625
TSLA,2025-08-14,2025-08-15,135.0,P,0.0,0.01,0.01,9.0,5377,333.0382,3.6250009375000003
TSLA,2025-08-14,2025-08-15,140.0,P,0.0,0.01,0.01,506.0,9620,333.0382,3.50000125
TSLA,2025-08-14,2025-08-15,145.0,P,0.0,0.01,0.01,24.0,4577,333.0382,3.3125017187499997
TSLA,2025-08-14,2025-08-15,150.0,P,0.0,0.01,0.01,1.0,16686,333.0382,3.1875020312499998
TSLA,2025-08-14,2025-08-15,155.0,P,0.0,0.01,0.06,1.0,3818,333.0382,3.06250234375
TSLA,2025-08-14,2025-08-15,160.0,P,0.0,0.01,0.01,102.0,9280,333.0382,2.93750265625
TSLA,2025-08-14,2025-08-15,165.0,P,0.0,0.01,0.01,2.0,59162,333.0382,2.81250296875
TSLA,2025-08-14,2025-08-15,170.0,P,0.0,0.01,0.01,7.0,69400,333.0382,2.68750328125
TSLA,2025-08-14,2025-08-15,175.0,P,0.0,0.01,0.01,1.0,7913,333.0382,2.6250034375
TSLA,2025-08-14,2025-08-15,180.0,P,0.0,0.01,0.01,11.0,24046,333.0382,2.50000375
TSLA,2025-08-14,2025-08-15,185.0,P,0.0,0.01,0.01,214.0,31777,333.0382,2.3750040624999995
TSLA,2025-08-14,2025-08-15,190.0,P,0.0,0.01,0.01,6.0,26537,333.0382,2.2500043749999996
TSLA,2025-08-14,2025-08-15,195.0,P,0.0,0.01,0.01,11.0,7259,333.0382,2.1875045312499997
TSLA,2025-08-14,2025-08-15,200.0,P,0.0,0.01,0.01,548.0,24393,333.0382,2.0625048437499998
TSLA,2025-08-14,2025-08-15,205.0,P,0.0,0.01,0.01,26.0,10926,333.0382,1.96875015625
TSLA,2025-08-14,2025-08-15,210.0,P,0.0,0.01,0.01,131.0,6705,333.0382,1.875000625
TSLA,2025-08-14,2025-08-15,215.0,P,0.0,0.01,0.01,23.0,7395,333.0382,1.8125009374999999
TSLA,2025-08-14,2025-08-15,220.0,P,0.0,0.01,0.01,424.0,12407,333.0382,1.71875140625
TSLA,2025-08-14,2025-08-15,225.0,P,0.0,0.01,0.01,167.0,8349,333.0382,1.625001875
TSLA,2025-08-14,2025-08-15,230.0,P,0.0,0.01,0.01,393.0,10710,333.0382,1.5625021874999998
TSLA,2025-08-14,2025-08-15,235.0,P,0.0,0.01,0.01,563.0,6022,333.0382,1.4375028125
TSLA,2025-08-14,2025-08-15,237.5,P,0.0,0.01,0.01,163.0,866,333.0382,1.40625296875
TSLA,2025-08-14,2025-08-15,240.0,P,0.0,0.01,0.01,199.0,8496,333.0382,1.3750031249999999
TSLA,2025-08-14,2025-08-15,242.5,P,0.0,0.01,0.01,32.0,1125,333.0382,1.3437532812499997
TSLA,2025-08-14,2025-08-15,245.0,P,0.0,0.01,0.01,194.0,18033,333.0382,1.3125034374999998
TSLA,2025-08-14,2025-08-15,247.5,P,0.0,0.02,0.01,13.0,285,333.0382,1.3281283593749997
TSLA,2025-08-14,2025-08-15,250.0,P,0.0,0.01,0.01,731.0,21475,333.0382,1.21875390625
TSLA,2025-08-14,2025-08-15,252.5,P,0.01,0.02,0.01,157.0,492,333.0382,1.2968785156249998
TSLA,2025-08-14,2025-08-15,255.0,P,0.01,0.02,0.01,127.0,5760,333.0382,1.2500037499999999
TSLA,2025-08-14,2025-08-15,257.5,P,0.01,0.02,0.02,621.0,1130,333.0382,1.203128984375
TSLA,2025-08-14,2025-08-15,260.0,P,0.01,0.02,0.01,119.0,7641,333.0382,1.1640666796875
TSLA,2025-08-14,2025-08-15,262.5,P,0.01,0.02,0.02,30.0,447,333.0382,1.125004375
TSLA,2025-08-14,2025-08-15,265.0,P,0.01,0.02,0.01,142.0,5465,333.0382,1.0781296093750001
TSLA,2025-08-14,2025-08-15,267.5,P,0.01,0.02,0.02,126.0,1879,333.0382,1.0390673046875003
TSLA,2025-08-14,2025-08-15,270.0,P,0.01,0.02,0.01,745.0,9740,333.0382,0.9960937890625
TSLA,2025-08-14,2025-08-15,272.5,P,0.01,0.02,0.02,114.0,678,333.0382,0.9609378906249999
TSLA,2025-08-14,2025-08-15,275.0,P,0.01,0.02,0.02,260.0,8139,333.0382,0.92187578125
TSLA,2025-08-14,2025-08-15,277.5,P,0.02,0.03,0.02,176.0,1593,333.0382,0.929688203125
TSLA,2025-08-14,2025-08-15,280.0,P,0.02,0.03,0.02,386.0,13723,333.0382,0.8828136718749999
TSLA,2025-08-14,2025-08-15,282.5,P,0.02,0.03,0.02,544.0,1930,333.0382,0.8437515624999999
TSLA,2025-08-14,2025-08-15,285.0,P,0.02,0.03,0.02,773.0,6975,333.0382,0.804689453125
TSLA,2025-08-14,2025-08-15,287.5,P,0.02,0.03,0.03,529.0,3003,333.0382,0.7617211328125001
TSLA,2025-08-14,2025-08-15,290.0,P,0.03,0.04,0.03,558.0,17497,333.0382,0.7500025
TSLA,2025-08-14,2025-08-15,292.5,P,0.03,0.04,0.04,420.0,2953,333.0382,0.7070341796875
TSLA,2025-08-14,2025-08-15,295.0,P,0.04,0.05,0.04,937.0,11351,333.0382,0.6875031250000001
TSLA,2025-08-14,2025-08-15,297.5,P,0.05,0.06,0.06,700.0,2807,333.0382,0.6601596484375001
TSLA,2025-08-14,2025-08-15,300.0,P,0.05,0.06,0.05,3984.0,27704,333.0382,0.6171913281250001
TSLA,2025-08-14,2025-08-15,302.5,P,0.06,0.07,0.06,4025.0,5826,333.0382,0.585941640625
TSLA,2025-08-14,2025-08-15,305.0,P,0.07,0.09,0.08,2006.0,12422,333.0382,0.5585981640625001
TSLA,2025-08-14,2025-08-15,307.5,P,0.08,0.1,0.08,4629.0,3986,333.0382,0.523442265625
TSLA,2025-08-14,2025-08-15,310.0,P,0.11,0.12,0.12,6974.0,15765,333.0382,0.500005
TSLA,2025-08-14,2025-08-15,312.5,P,0.13,0.15,0.14,3084.0,4160,333.0382,0.47070841796875
TSLA,2025-08-14,2025-08-15,315.0,P,0.19,0.2,0.2,7944.0,15090,333.0382,0.445318046875
TSLA,2025-08-14,2025-08-15,317.5,P,0.26,0.27,0.23,7797.0,5735,333.0382,0.418951123046875
TSLA,2025-08-14,2025-08-15,320.0,P,0.38,0.39,0.38,23297.0,16724,333.0382,0.398443515625
TSLA,2025-08-14,2025-08-15,322.5,P,0.56,0.58,0.57,18898.0,5428,333.0382,0.379889013671875
TSLA,2025-08-14,2025-08-15,325.0,P,0.85,0.87,0.86,28700.0,12722,333.0382,0.36255520263671875
TSLA,2025-08-14,2025-08-15,327.5,P,1.29,1.31,1.29,25964.0,7247,333.0382,0.34668622070312494
TSLA,2025-08-14,2025-08-15,330.0,P,1.95,1.96,1.94,97344.0,18127,333.0382,0.3325262060546875
TSLA,2025-08-14,2025-08-15,332.5,P,2.83,2.87,2.87,38311.0,5414,333.0382,0.3186103295898437
TSLA,2025-08-14,2025-08-15,335.0,P,4.0,4.1,4.05,59834.0,10900,333.0382,0.30591514404296877
TSLA,2025-08-14,2025-08-15,337.5,P,5.6,5.65,5.63,30902.0,5701,333.0382,0.2915109912109374
TSLA,2025-08-14,2025-08-15,340.0,P,7.4,7.5,7.45,22651.0,15294,333.0382,0.27246821289062495
TSLA,2025-08-14,2025-08-15,342.5,P,9.4,9.5,9.46,4896.0,5168,333.0382,0.187508125
TSLA,2025-08-14,2025-08-15,345.0,P,11.55,11.7,11.6,5905.0,6141,333.0382,1.0000000000000003e-05
TSLA,2025-08-14,2025-08-15,347.5,P,13.7,14.1,14.45,1297.0,1006,333.0382,1.0000000000000003e-05
TSLA,2025-08-14,2025-08-15,350.0,P,16.2,16.45,15.7,1610.0,6504,333.0382,1.0000000000000003e-05
TSLA,2025-08-14,2025-08-15,352.5,P,18.6,19.05,18.5,295.0,498,333.0382,1.0000000000000003e-05
TSLA,2025-08-14,2025-08-15,355.0,P,21.0,21.45,20.61,388.0,1405,333.0382,1.0000000000000003e-05
TSLA,2025-08-14,2025-08-15,357.5,P,23.5,23.9,23.85,121.0,355,333.0382,1.0000000000000003e-05
TSLA,2025-08-14,2025-08-15,360.0,P,25.9,26.4,25.95,494.0,5251,333.0382,1.0000000000000003e-05
TSLA,2025-08-14,2025-08-15,362.5,P,28.4,28.9,29.7,89.0,310,333.0382,1.0000000000000003e-05
TSLA,2025-08-14,2025-08-15,365.0,P,30.8,31.35,29.5,27.0,943,333.0382,1.0000000000000003e-05
TSLA,2025-08-14,2025-08-15,367.5,P,33.35,33.85,31.2,8.0,166,333.0382,1.0000000000000003e-05
TSLA,2025-08-14,2025-08-15,370.0,P,36.0,36.45,36.7,75.0,1776,333.0382,1.0000000000000003e-05
TSLA,2025-08-14,2025-08-15,375.0,P,40.85,41.35,38.6,106.0,801,333.0382,1.0000000000000003e-05
TSLA,2025-08-14,2025-08-15,380.0,P,45.95,46.45,48.34,46.0,190,333.0382,1.0000000000000003e-05
TSLA,2025-08-14,2025-08-15,385.0,P,50.25,52.2,49.8,1.0,1,333.0382,0.992187578125
TSLA,2025-08-14,2025-08-15,390.0,P,54.65,57.2,58.05,1.0,14,333.0382,1.0644578027343752
TSLA,2025-08-14,2025-08-15,395.0,P,59.4,62.65,56.0,11.0,1,333.0382,1.365237548828125
