Symbol,Date,Expiry,Strike,Type,Bid,Ask,Last,Volume,OpenInterest,UnderlyingPrice,IV
QQQ,2025-08-14,2025-08-14,562.0,C,17.87,19.84,18.62,18.0,572,579.34,0.5903361279296876
QQQ,2025-08-14,2025-08-14,563.0,C,16.86,18.63,15.93,16.0,648,579.34,0.5524947094726562
QQQ,2025-08-14,2025-08-14,564.0,C,15.55,17.65,15.55,46.0,780,579.34,0.5102588037109376
QQQ,2025-08-14,2025-08-14,565.0,C,14.69,16.54,16.02,143.0,1342,579.34,0.603763728027344
QQQ,2025-08-14,2025-08-14,566.0,C,13.56,15.63,15.16,32.0,593,579.34,0.5886271606445312
QQQ,2025-08-14,2025-08-14,567.0,C,12.62,14.5,13.85,16.0,707,579.34,0.5485884985351563
QQQ,2025-08-14,2025-08-14,568.0,C,11.67,13.51,11.07,64.0,572,579.34,0.5239305419921875
QQQ,2025-08-14,2025-08-14,569.0,C,11.42,11.5,11.57,53.0,751,579.34,0.3830628100585937
QQQ,2025-08-14,2025-08-14,570.0,C,10.41,10.48,10.51,305.0,912,579.34,0.3569400244140625
QQQ,2025-08-14,2025-08-14,571.0,C,8.68,10.19,9.81,166.0,563,579.34,0.41138283935546877
QQQ,2025-08-14,2025-08-14,572.0,C,8.05,8.82,8.67,119.0,693,579.34,0.3459538061523437
QQQ,2025-08-14,2025-08-14,573.0,C,6.82,8.33,7.48,208.0,1027,579.34,0.37085590087890624
QQQ,2025-08-14,2025-08-14,574.0,C,6.46,6.51,6.79,924.0,668,579.34,0.2612378564453125
QQQ,2025-08-14,2025-08-14,575.0,C,5.45,5.81,5.78,1730.0,943,579.34,0.26392337646484376
QQQ,2025-08-14,2025-08-14,576.0,C,4.49,4.55,4.89,4891.0,3230,579.34,0.2104571142578125
QQQ,2025-08-14,2025-08-14,577.0,C,3.5,3.57,3.62,5551.0,1084,579.34,0.18262536132812499
QQQ,2025-08-14,2025-08-14,578.0,C,2.55,2.6,2.55,22091.0,1838,579.34,0.15332877929687502
QQQ,2025-08-14,2025-08-14,579.0,C,1.68,1.72,1.63,72893.0,2715,579.34,0.12769427001953126
QQQ,2025-08-14,2025-08-14,580.0,C,0.92,0.93,0.93,200415.0,5411,579.34,0.10181562255859375
QQQ,2025-08-14,2025-08-14,581.0,C,0.38,0.39,0.39,222067.0,6780,579.34,0.08338318969726566
QQQ,2025-08-14,2025-08-14,582.0,C,0.11,0.12,0.12,181760.0,4555,579.34,0.07227490234375
QQQ,2025-08-14,2025-08-14,583.0,C,0.04,0.05,0.04,97324.0,6873,579.34,0.07422800781250001
QQQ,2025-08-14,2025-08-14,584.0,C,0.02,0.03,0.02,32851.0,4958,579.34,0.08204042968750001
QQQ,2025-08-14,2025-08-14,585.0,C,0.01,0.02,0.01,24074.0,7144,579.34,0.0898528515625
QQQ,2025-08-14,2025-08-14,586.0,C,0.0,0.01,0.01,26266.0,4974,579.34,0.0937590625
QQQ,2025-08-14,2025-08-14,587.0,C,0.0,0.01,0.01,4988.0,2266,579.34,0.1054776953125
QQQ,2025-08-14,2025-08-14,588.0,C,0.0,0.01,0.01,3156.0,4638,579.34,0.117196328125
QQQ,2025-08-14,2025-08-14,589.0,C,0.0,0.01,0.01,5303.0,2379,579.34,0.1289149609375
QQQ,2025-08-14,2025-08-14,590.0,C,0.0,0.01,0.01,9217.0,4106,579.34,0.14063359375
QQQ,2025-08-14,2025-08-14,595.0,C,0.0,0.01,0.01,156.0,4009,579.34,0.1992267578125
QQQ,2025-08-14,2025-08-14,600.0,C,0.0,0.01,0.01,203.0,2290,579.34,0.25391371093750004
QQQ,2025-08-14,2025-08-14,605.0,C,0.0,0.01,0.01,1.0,1293,579.34,0.304694453125
QQQ,2025-08-14,2025-08-14,610.0,C,0.0,0.01,0.01,3.0,334,579.34,0.35938140625
QQQ,2025-08-14,2025-08-14,615.0,C,0.0,0.01,0.01,1.0,27,579.34,0.4062559375
QQQ,2025-08-14,2025-08-14,620.0,C,0.0,0.01,0.01,160.0,161,579.34,0.46094289062500005
QQQ,2025-08-14,2025-08-14,625.0,C,0.0,0.01,0.01,160.0,166,579.34,0.507817421875
QQQ,2025-08-14,2025-08-14,630.0,C,0.0,0.01,0.01,1.0,11,579.34,0.51562984375
QQQ,2025-08-14,2025-08-14,635.0,C,0.0,0.01,0.01,,160,579.34,0.5625043750000001
QQQ,2025-08-14,2025-08-14,450.0,P,0.0,0.01,0.01,1.0,107,579.34,1.46875265625
QQQ,2025-08-14,2025-08-14,455.0,P,0.0,0.01,0.01,1449.0,1740,579.34,1.40625296875
QQQ,2025-08-14,2025-08-14,460.0,P,0.0,0.01,0.01,2100.0,2102,579.34,1.3437532812499997
QQQ,2025-08-14,2025-08-14,465.0,P,0.0,0.01,0.01,389.0,563,579.34,1.2812535937499998
QQQ,2025-08-14,2025-08-14,470.0,P,0.0,0.01,0.01,1370.0,1556,579.34,1.21875390625
QQQ,2025-08-14,2025-08-14,475.0,P,0.0,0.01,0.01,6329.0,6023,579.34,1.15625421875
QQQ,2025-08-14,2025-08-14,480.0,P,0.0,0.01,0.01,1798.0,1888,579.34,1.125004375
QQQ,2025-08-14,2025-08-14,482.0,P,0.0,0.01,0.02,96.0,97,579.34,1.09375453125
QQQ,2025-08-14,2025-08-14,485.0,P,0.0,0.01,0.01,409.0,412,579.34,1.0625046875000002
QQQ,2025-08-14,2025-08-14,486.0,P,0.0,0.01,0.01,85.0,95,579.34,1.0312548437500002
QQQ,2025-08-14,2025-08-14,488.0,P,0.0,0.01,0.01,21.0,36,579.34,1.0312548437500002
QQQ,2025-08-14,2025-08-14,490.0,P,0.0,0.01,0.01,50.0,2421,579.34,0.98437515625
QQQ,2025-08-14,2025-08-14,491.0,P,0.0,0.01,0.01,10.0,790,579.34,0.98437515625
QQQ,2025-08-14,2025-08-14,494.0,P,0.0,0.01,0.01,559.0,562,579.34,0.937500625
QQQ,2025-08-14,2025-08-14,495.0,P,0.0,0.01,0.01,83.0,99,579.34,0.937500625
QQQ,2025-08-14,2025-08-14,496.0,P,0.0,0.01,0.01,165.0,99,579.34,0.937500625
QQQ,2025-08-14,2025-08-14,497.0,P,0.0,0.01,0.01,63.0,110,579.34,0.9062509375
QQQ,2025-08-14,2025-08-14,498.0,P,0.0,0.01,0.01,336.0,432,579.34,0.9062509375
QQQ,2025-08-14,2025-08-14,499.0,P,0.0,0.01,0.02,4490.0,3539,579.34,0.9062509375
QQQ,2025-08-14,2025-08-14,500.0,P,0.0,0.01,0.01,231.0,335,579.34,0.87500125
QQQ,2025-08-14,2025-08-14,505.0,P,0.0,0.01,0.01,368.0,737,579.34,0.8281267187499999
QQQ,2025-08-14,2025-08-14,510.0,P,0.0,0.01,0.01,7.0,1020,579.34,0.7812521875
QQQ,2025-08-14,2025-08-14,515.0,P,0.0,0.01,0.02,130.0,457,579.34,0.7187528125
QQQ,2025-08-14,2025-08-14,520.0,P,0.0,0.01,0.02,677.0,1068,579.34,0.6562534375000001
QQQ,2025-08-14,2025-08-14,525.0,P,0.0,0.01,0.02,1389.0,2225,579.34,0.6093789062500001
QQQ,2025-08-14,2025-08-14,530.0,P,0.0,0.01,0.01,114.0,2441,579.34,0.5625043750000001
QQQ,2025-08-14,2025-08-14,535.0,P,0.0,0.01,0.01,83.0,1419,579.34,0.500005
QQQ,2025-08-14,2025-08-14,540.0,P,0.0,0.01,0.01,1.0,607,579.34,0.476567734375
QQQ,2025-08-14,2025-08-14,541.0,P,0.0,0.01,0.02,83.0,859,579.34,0.4687553125
QQQ,2025-08-14,2025-08-14,542.0,P,0.0,0.01,0.01,101.0,418,579.34,0.45313046875
QQQ,2025-08-14,2025-08-14,543.0,P,0.0,0.01,0.02,130.0,521,579.34,0.445318046875
QQQ,2025-08-14,2025-08-14,544.0,P,0.0,0.01,0.01,12.0,321,579.34,0.42969320312500003
QQQ,2025-08-14,2025-08-14,545.0,P,0.0,0.01,0.01,12.0,1031,579.34,0.42188078125
QQQ,2025-08-14,2025-08-14,546.0,P,0.0,0.01,0.01,634.0,512,579.34,0.4062559375
QQQ,2025-08-14,2025-08-14,547.0,P,0.0,0.01,0.01,191.0,472,579.34,0.398443515625
QQQ,2025-08-14,2025-08-14,548.0,P,0.0,0.01,0.01,184.0,770,579.34,0.38281867187499996
QQQ,2025-08-14,2025-08-14,549.0,P,0.0,0.01,0.01,442.0,492,579.34,0.37500625
QQQ,2025-08-14,2025-08-14,550.0,P,0.0,0.01,0.01,296.0,2523,579.34,0.35938140625
QQQ,2025-08-14,2025-08-14,551.0,P,0.0,0.01,0.01,783.0,2014,579.34,0.35156898437499995
QQQ,2025-08-14,2025-08-14,552.0,P,0.0,0.01,0.01,533.0,1594,579.34,0.3398503515625
QQQ,2025-08-14,2025-08-14,553.0,P,0.0,0.01,0.01,384.0,947,579.34,0.32813171874999997
QQQ,2025-08-14,2025-08-14,554.0,P,0.0,0.01,0.01,4266.0,650,579.34,0.31641308593749995
QQQ,2025-08-14,2025-08-14,555.0,P,0.0,0.01,0.01,902.0,916,579.34,0.304694453125
QQQ,2025-08-14,2025-08-14,556.0,P,0.0,0.01,0.01,2009.0,551,579.34,0.2929758203124999
QQQ,2025-08-14,2025-08-14,557.0,P,0.01,0.02,0.01,855.0,1982,579.34,0.304694453125
QQQ,2025-08-14,2025-08-14,558.0,P,0.01,0.02,0.01,1035.0,1373,579.34,0.2929758203124999
QQQ,2025-08-14,2025-08-14,559.0,P,0.01,0.02,0.01,1840.0,2295,579.34,0.28125718749999995
QQQ,2025-08-14,2025-08-14,560.0,P,0.01,0.02,0.01,5738.0,2178,579.34,0.26758544921875
QQQ,2025-08-14,2025-08-14,561.0,P,0.01,0.02,0.02,2300.0,3054,579.34,0.25391371093750004
QQQ,2025-08-14,2025-08-14,562.0,P,0.01,0.02,0.01,2776.0,1054,579.34,0.242195078125
QQQ,2025-08-14,2025-08-14,563.0,P,0.01,0.02,0.01,4733.0,2575,579.34,0.2304764453125
QQQ,2025-08-14,2025-08-14,564.0,P,0.01,0.02,0.02,5691.0,2263,579.34,0.21680470703125
QQQ,2025-08-14,2025-08-14,565.0,P,0.02,0.03,0.03,4227.0,4280,579.34,0.21680470703125
QQQ,2025-08-14,2025-08-14,566.0,P,0.02,0.03,0.02,4714.0,1299,579.34,0.20313296874999998
QQQ,2025-08-14,2025-08-14,567.0,P,0.02,0.03,0.02,2313.0,3860,579.34,0.18946123046875002
QQQ,2025-08-14,2025-08-14,568.0,P,0.02,0.03,0.02,3786.0,2177,579.34,0.1757894921875
QQQ,2025-08-14,2025-08-14,569.0,P,0.03,0.04,0.03,8299.0,1532,579.34,0.16993017578125003
QQQ,2025-08-14,2025-08-14,570.0,P,0.03,0.04,0.03,10394.0,6311,579.34,0.15528188476562502
QQQ,2025-08-14,2025-08-14,571.0,P,0.03,0.04,0.03,9807.0,2915,579.34,0.141610146484375
QQQ,2025-08-14,2025-08-14,572.0,P,0.04,0.05,0.04,8010.0,4021,579.34,0.131844619140625
QQQ,2025-08-14,2025-08-14,573.0,P,0.04,0.05,0.04,15434.0,3961,579.34,0.1167080517578125
QQQ,2025-08-14,2025-08-14,574.0,P,0.04,0.05,0.05,25462.0,4091,579.34,0.10157148437499999
QQQ,2025-08-14,2025-08-14,575.0,P,0.05,0.06,0.06,61527.0,6431,579.34,0.088876298828125
QQQ,2025-08-14,2025-08-14,576.0,P,0.07,0.08,0.07,56529.0,5403,579.34,0.07715766601562501
QQQ,2025-08-14,2025-08-14,577.0,P,0.09,0.1,0.1,85244.0,6134,579.34,0.06275351318359376
QQQ,2025-08-14,2025-08-14,578.0,P,0.14,0.15,0.16,151631.0,6366,579.34,0.049325913085937506
QQQ,2025-08-14,2025-08-14,579.0,P,0.25,0.26,0.26,187397.0,7880,579.34,0.0337010693359375
QQQ,2025-08-14,2025-08-14,580.0,P,0.49,0.5,0.5,188086.0,4756,579.34,1.0000000000000003e-05
QQQ,2025-08-14,2025-08-14,581.0,P,0.95,0.97,0.95,87168.0,2186,579.34,1.0000000000000003e-05
QQQ,2025-08-14,2025-08-14,583.0,P,2.58,2.66,2.61,11318.0,857,579.34,1.0000000000000003e-05
QQQ,2025-08-14,2025-08-14,584.0,P,3.57,3.63,3.58,1936.0,985,579.34,1.0000000000000003e-05
QQQ,2025-08-14,2025-08-14,585.0,P,4.51,4.68,4.36,3007.0,430,579.34,1.0000000000000003e-05
QQQ,2025-08-14,2025-08-14,590.0,P,8.24,10.37,11.75,88.0,38,579.34,1.0000000000000003e-05
QQQ,2025-08-14,2025-08-14,600.0,P,19.53,19.61,19.55,80.0,24,579.34,1.0000000000000003e-05
