Symbol,Date,Expiry,Strike,Type,Bid,Ask,Last,Volume,OpenInterest,UnderlyingPrice,IV
NVDA,2025-08-14,2025-08-15,135.0,C,46.95,47.05,46.85,305.0,15817,181.57,2.291019897460937
NVDA,2025-08-14,2025-08-15,136.0,C,45.8,46.3,45.25,14.0,214,181.57,2.28906677734375
NVDA,2025-08-14,2025-08-15,137.0,C,44.3,45.3,44.93,5.0,98,181.57,1.96484392578125
NVDA,2025-08-14,2025-08-15,138.0,C,43.85,44.15,43.76,5.0,82,181.57,2.1464890087890627
NVDA,2025-08-14,2025-08-15,139.0,C,42.65,43.5,43.19,4.0,1863,181.57,2.166020209960937
NVDA,2025-08-14,2025-08-15,140.0,C,41.95,42.05,41.98,822.0,33456,181.57,2.052739243164062
NVDA,2025-08-14,2025-08-15,141.0,C,40.85,41.2,40.91,7.0,298,181.57,2.0273486816406248
NVDA,2025-08-14,2025-08-15,142.0,C,39.55,40.3,40.06,48.0,62,181.57,1.888672431640625
NVDA,2025-08-14,2025-08-15,143.0,C,38.05,39.25,38.98,7.0,138,181.57,1.453127734375
NVDA,2025-08-14,2025-08-15,144.0,C,37.5,38.75,38.14,2.0,129,181.57,1.9658204833984376
NVDA,2025-08-14,2025-08-15,145.0,C,36.9,37.0,37.0,493.0,22920,181.57,1.7773448632812499
NVDA,2025-08-14,2025-08-15,146.0,C,34.85,36.95,36.2,15.0,36,181.57,1.685548447265625
NVDA,2025-08-14,2025-08-15,147.0,C,34.05,35.35,34.6,17.0,211,181.57,1.400393623046875
NVDA,2025-08-14,2025-08-15,148.0,C,33.5,34.2,33.96,60.0,195,181.57,1.5488303808593749
NVDA,2025-08-14,2025-08-15,149.0,C,32.85,33.2,32.86,3.0,335,181.57,1.65625171875
NVDA,2025-08-14,2025-08-15,150.0,C,31.95,32.05,32.25,1522.0,59550,181.57,1.5917989160156247
NVDA,2025-08-14,2025-08-15,152.5,C,29.3,30.0,29.52,28.0,472,181.57,1.5800802246093748
NVDA,2025-08-14,2025-08-15,155.0,C,26.9,27.1,26.94,303.0,35890,181.57,1.3671906640625
NVDA,2025-08-14,2025-08-15,157.5,C,24.0,24.6,24.56,7.0,1036,181.57,1.1054732226562503
NVDA,2025-08-14,2025-08-15,160.0,C,22.0,22.05,22.0,1116.0,54117,181.57,1.1591838916015624
NVDA,2025-08-14,2025-08-15,162.5,C,19.4,19.65,19.37,57.0,1358,181.57,1.0468797656250002
NVDA,2025-08-14,2025-08-15,165.0,C,17.0,17.05,17.0,939.0,37068,181.57,0.9345709667968749
NVDA,2025-08-14,2025-08-15,167.5,C,14.5,14.55,14.46,617.0,4425,181.57,0.8212908496093749
NVDA,2025-08-14,2025-08-15,170.0,C,12.05,12.15,12.13,1631.0,46204,181.57,0.737307314453125
NVDA,2025-08-14,2025-08-15,172.5,C,9.5,9.65,9.7,403.0,7010,181.57,0.6074258007812501
NVDA,2025-08-14,2025-08-15,175.0,C,7.05,7.15,7.11,12934.0,42190,181.57,0.507817421875
NVDA,2025-08-14,2025-08-15,177.5,C,4.75,4.85,4.8,6463.0,12965,181.57,0.42529871582031253
NVDA,2025-08-14,2025-08-15,180.0,C,2.64,2.66,2.68,81346.0,56750,181.57,0.3305731005859375
NVDA,2025-08-14,2025-08-15,182.5,C,1.12,1.13,1.13,223381.0,65828,181.57,0.2885813330078124
NVDA,2025-08-14,2025-08-15,185.0,C,0.35,0.36,0.36,178972.0,161719,181.57,0.274421318359375
NVDA,2025-08-14,2025-08-15,187.5,C,0.11,0.12,0.11,49739.0,97662,181.57,0.2919992675781249
NVDA,2025-08-14,2025-08-15,190.0,C,0.05,0.06,0.05,37857.0,119088,181.57,0.33399103515625
NVDA,2025-08-14,2025-08-15,192.5,C,0.02,0.03,0.02,11290.0,49834,181.57,0.3711000390625
NVDA,2025-08-14,2025-08-15,195.0,C,0.01,0.02,0.02,4453.0,74990,181.57,0.414068359375
NVDA,2025-08-14,2025-08-15,197.5,C,0.01,0.02,0.01,13628.0,33437,181.57,0.476567734375
NVDA,2025-08-14,2025-08-15,200.0,C,0.0,0.01,0.01,2188.0,53651,181.57,0.500005
NVDA,2025-08-14,2025-08-15,202.5,C,0.0,0.01,0.01,557.0,13438,181.57,0.51562984375
NVDA,2025-08-14,2025-08-15,205.0,C,0.0,0.01,0.01,78.0,10939,181.57,0.5625043750000001
NVDA,2025-08-14,2025-08-15,207.5,C,0.0,0.01,0.01,3.0,8499,181.57,0.6250037500000001
NVDA,2025-08-14,2025-08-15,210.0,C,0.0,0.01,0.01,35.0,8507,181.57,0.6718782812500002
NVDA,2025-08-14,2025-08-15,212.5,C,0.0,0.01,0.01,183.0,1855,181.57,0.7187528125
NVDA,2025-08-14,2025-08-15,215.0,C,0.0,0.01,0.01,6.0,3523,181.57,0.7812521875
NVDA,2025-08-14,2025-08-15,217.5,C,0.0,0.01,0.01,1189.0,2180,181.57,0.8125018749999999
NVDA,2025-08-14,2025-08-15,220.0,C,0.0,0.01,0.01,3.0,8615,181.57,0.87500125
NVDA,2025-08-14,2025-08-15,222.5,C,0.0,0.01,0.01,1.0,2517,181.57,0.9062509375
NVDA,2025-08-14,2025-08-15,225.0,C,0.0,0.01,0.01,110.0,2502,181.57,0.9687503125
NVDA,2025-08-14,2025-08-15,227.5,C,0.0,0.01,0.01,8693.0,712,181.57,1.000005
NVDA,2025-08-14,2025-08-15,230.0,C,0.0,0.01,0.01,10.0,2745,181.57,1.0312548437500002
NVDA,2025-08-14,2025-08-15,232.5,C,0.0,0.01,0.01,150.0,1218,181.57,1.09375453125
NVDA,2025-08-14,2025-08-15,235.0,C,0.0,0.01,0.01,601.0,616,181.57,1.125004375
NVDA,2025-08-14,2025-08-15,237.5,C,0.0,0.01,0.01,1.0,178,181.57,1.1875040625
NVDA,2025-08-14,2025-08-15,240.0,C,0.0,0.01,0.01,1.0,2911,181.57,1.21875390625
NVDA,2025-08-14,2025-08-15,242.5,C,0.0,0.01,0.01,1023.0,1506,181.57,1.2500037499999999
NVDA,2025-08-14,2025-08-15,245.0,C,0.0,0.01,0.01,1019.0,1124,181.57,1.3125034374999998
NVDA,2025-08-14,2025-08-15,247.5,C,0.0,0.01,0.01,9.0,19,181.57,1.3437532812499997
NVDA,2025-08-14,2025-08-15,250.0,C,0.0,0.01,0.01,100.0,3288,181.57,1.3750031249999999
NVDA,2025-08-14,2025-08-15,260.0,C,0.0,0.01,0.01,2.0,2684,181.57,1.5312523437499999
NVDA,2025-08-14,2025-08-15,270.0,C,0.0,0.01,0.01,4.0,7430,181.57,1.6875015625
NVDA,2025-08-14,2025-08-15,280.0,C,0.0,0.01,0.01,1.0,3524,181.57,1.8125009374999999
NVDA,2025-08-14,2025-08-15,290.0,C,0.0,0.01,0.01,1.0,11067,181.57,1.9375003125
NVDA,2025-08-14,2025-08-15,300.0,C,0.0,0.01,0.01,5.0,40178,181.57,2.0625048437499998
NVDA,2025-08-14,2025-08-15,310.0,C,0.0,0.01,0.01,10.0,530,181.57,2.1875045312499997
NVDA,2025-08-14,2025-08-15,320.0,C,0.0,0.01,0.01,2.0,202,181.57,2.3125042187499996
NVDA,2025-08-14,2025-08-15,330.0,C,0.0,0.01,0.01,,200,181.57,2.43750390625
NVDA,2025-08-14,2025-08-15,340.0,C,0.0,0.01,0.01,5.0,11,181.57,2.50000375
NVDA,2025-08-14,2025-08-15,350.0,C,0.0,0.01,0.01,4.0,4,181.57,2.6250034375
NVDA,2025-08-14,2025-08-15,365.0,C,0.0,0.01,0.01,3.0,17,181.57,2.750003125
NVDA,2025-08-14,2025-08-15,5.0,P,0.0,0.01,0.01,1.0,174,181.57,15.000000625
NVDA,2025-08-14,2025-08-15,10.0,P,0.0,0.01,0.01,2.0,773,181.57,12.0000025
NVDA,2025-08-14,2025-08-15,15.0,P,0.0,0.01,0.01,3.0,3372,181.57,10.250003593750002
NVDA,2025-08-14,2025-08-15,20.0,P,0.0,0.0,0.01,11.0,0,181.57,0.500005
NVDA,2025-08-14,2025-08-15,25.0,P,0.0,0.01,0.02,40.0,3378,181.57,8.000005
NVDA,2025-08-14,2025-08-15,30.0,P,0.0,0.01,0.01,10.0,1557,181.57,7.37500078125
NVDA,2025-08-14,2025-08-15,35.0,P,0.0,0.01,0.01,4.0,4164,181.57,6.7500015625000005
NVDA,2025-08-14,2025-08-15,40.0,P,0.0,0.01,0.01,1.0,1260,181.57,6.2500021875
NVDA,2025-08-14,2025-08-15,45.0,P,0.0,0.01,0.01,2.0,8789,181.57,5.7500028125
NVDA,2025-08-14,2025-08-15,50.0,P,0.0,0.01,0.01,2.0,67990,181.57,5.250003437499999
NVDA,2025-08-14,2025-08-15,55.0,P,0.0,0.01,0.01,3.0,3180,181.57,4.875003906249999
NVDA,2025-08-14,2025-08-15,60.0,P,0.0,0.01,0.01,3.0,6189,181.57,4.62500421875
NVDA,2025-08-14,2025-08-15,65.0,P,0.0,0.01,0.01,10.0,3912,181.57,4.2500046875
NVDA,2025-08-14,2025-08-15,70.0,P,0.0,0.01,0.01,1.0,10525,181.57,3.93750015625
NVDA,2025-08-14,2025-08-15,75.0,P,0.0,0.01,0.01,4.0,13471,181.57,3.6250009375000003
NVDA,2025-08-14,2025-08-15,80.0,P,0.0,0.01,0.01,31.0,50328,181.57,3.3750015624999996
NVDA,2025-08-14,2025-08-15,85.0,P,0.0,0.01,0.01,79.0,30860,181.57,3.1875020312499998
NVDA,2025-08-14,2025-08-15,90.0,P,0.0,0.01,0.01,1.0,30621,181.57,2.93750265625
NVDA,2025-08-14,2025-08-15,95.0,P,0.0,0.01,0.01,6.0,55572,181.57,2.750003125
NVDA,2025-08-14,2025-08-15,100.0,P,0.0,0.01,0.01,1.0,41000,181.57,2.50000375
NVDA,2025-08-14,2025-08-15,105.0,P,0.0,0.01,0.01,14.0,31750,181.57,2.3125042187499996
NVDA,2025-08-14,2025-08-15,110.0,P,0.0,0.01,0.01,1.0,63650,181.57,2.1250046874999997
NVDA,2025-08-14,2025-08-15,115.0,P,0.0,0.01,0.01,4.0,40189,181.57,1.9375003125
NVDA,2025-08-14,2025-08-15,120.0,P,0.0,0.01,0.01,34.0,70217,181.57,1.8125009374999999
NVDA,2025-08-14,2025-08-15,125.0,P,0.0,0.01,0.01,9.0,44294,181.57,1.625001875
NVDA,2025-08-14,2025-08-15,130.0,P,0.0,0.01,0.01,3.0,54963,181.57,1.46875265625
NVDA,2025-08-14,2025-08-15,131.0,P,0.0,0.01,0.01,4.0,685,181.57,1.4375028125
NVDA,2025-08-14,2025-08-15,132.0,P,0.0,0.01,0.01,1.0,2258,181.57,1.40625296875
NVDA,2025-08-14,2025-08-15,133.0,P,0.0,0.01,0.01,2.0,1672,181.57,1.3750031249999999
NVDA,2025-08-14,2025-08-15,134.0,P,0.0,0.01,0.01,1208.0,2276,181.57,1.3437532812499997
NVDA,2025-08-14,2025-08-15,135.0,P,0.0,0.01,0.01,101.0,25919,181.57,1.3125034374999998
NVDA,2025-08-14,2025-08-15,136.0,P,0.0,0.01,0.01,11.0,1647,181.57,1.2812535937499998
NVDA,2025-08-14,2025-08-15,137.0,P,0.0,0.01,0.01,4.0,3106,181.57,1.2500037499999999
NVDA,2025-08-14,2025-08-15,138.0,P,0.0,0.01,0.01,6.0,2290,181.57,1.21875390625
NVDA,2025-08-14,2025-08-15,139.0,P,0.0,0.01,0.01,4.0,1531,181.57,1.1875040625
NVDA,2025-08-14,2025-08-15,140.0,P,0.0,0.01,0.01,59.0,55837,181.57,1.15625421875
NVDA,2025-08-14,2025-08-15,141.0,P,0.0,0.01,0.01,54.0,3897,181.57,1.125004375
NVDA,2025-08-14,2025-08-15,142.0,P,0.0,0.01,0.01,40.0,3239,181.57,1.09375453125
NVDA,2025-08-14,2025-08-15,143.0,P,0.0,0.01,0.01,1.0,6736,181.57,1.0625046875000002
NVDA,2025-08-14,2025-08-15,144.0,P,0.0,0.01,0.01,26.0,4716,181.57,1.0625046875000002
NVDA,2025-08-14,2025-08-15,145.0,P,0.0,0.01,0.01,200.0,39417,181.57,1.000005
NVDA,2025-08-14,2025-08-15,146.0,P,0.0,0.01,0.01,390.0,3151,181.57,0.98437515625
NVDA,2025-08-14,2025-08-15,147.0,P,0.0,0.01,0.01,266.0,5721,181.57,0.9687503125
NVDA,2025-08-14,2025-08-15,148.0,P,0.0,0.01,0.01,1022.0,3422,181.57,0.937500625
NVDA,2025-08-14,2025-08-15,149.0,P,0.0,0.01,0.01,2749.0,7467,181.57,0.9062509375
NVDA,2025-08-14,2025-08-15,150.0,P,0.01,0.02,0.02,3064.0,87660,181.57,0.9687503125
NVDA,2025-08-14,2025-08-15,152.5,P,0.01,0.02,0.02,549.0,6712,181.57,0.8984385156249999
NVDA,2025-08-14,2025-08-15,155.0,P,0.01,0.02,0.01,3038.0,28305,181.57,0.8281267187499999
NVDA,2025-08-14,2025-08-15,157.5,P,0.02,0.03,0.02,1054.0,7605,181.57,0.789064609375
NVDA,2025-08-14,2025-08-15,160.0,P,0.03,0.04,0.03,1937.0,47061,181.57,0.7421900781249999
NVDA,2025-08-14,2025-08-15,162.5,P,0.04,0.05,0.05,848.0,16642,181.57,0.6875031250000001
NVDA,2025-08-14,2025-08-15,165.0,P,0.05,0.06,0.05,7108.0,36418,181.57,0.6210975390625001
NVDA,2025-08-14,2025-08-15,167.5,P,0.06,0.07,0.06,6361.0,21894,181.57,0.55273884765625
NVDA,2025-08-14,2025-08-15,170.0,P,0.08,0.09,0.08,6392.0,55887,181.57,0.49219257812500006
NVDA,2025-08-14,2025-08-15,172.5,P,0.1,0.11,0.1,6421.0,72937,181.57,0.41699801757812494
NVDA,2025-08-14,2025-08-15,175.0,P,0.14,0.15,0.15,31526.0,90051,181.57,0.3437565625
NVDA,2025-08-14,2025-08-15,177.5,P,0.26,0.27,0.26,69094.0,42657,181.57,0.2841868457031249
NVDA,2025-08-14,2025-08-15,180.0,P,0.67,0.68,0.67,134518.0,58068,181.57,0.247077841796875
NVDA,2025-08-14,2025-08-15,182.5,P,1.62,1.64,1.63,77169.0,20633,181.57,0.20703917968749996
NVDA,2025-08-14,2025-08-15,185.0,P,3.35,3.4,3.35,14238.0,11135,181.57,1.0000000000000003e-05
NVDA,2025-08-14,2025-08-15,187.5,P,5.6,5.65,5.9,1207.0,3574,181.57,1.0000000000000003e-05
NVDA,2025-08-14,2025-08-15,190.0,P,8.05,8.15,7.99,1321.0,4438,181.57,1.0000000000000003e-05
NVDA,2025-08-14,2025-08-15,192.5,P,10.55,10.65,10.97,204.0,621,181.57,1.0000000000000003e-05
NVDA,2025-08-14,2025-08-15,195.0,P,12.75,13.2,13.53,18.0,52,181.57,1.0000000000000003e-05
NVDA,2025-08-14,2025-08-15,197.5,P,15.2,15.75,16.27,22.0,10,181.57,1.0000000000000003e-05
NVDA,2025-08-14,2025-08-15,200.0,P,18.0,18.15,18.13,165.0,150,181.57,1.0000000000000003e-05
NVDA,2025-08-14,2025-08-15,202.5,P,20.25,20.75,19.84,3.0,1,181.57,1.0000000000000003e-05
NVDA,2025-08-14,2025-08-15,205.0,P,22.85,23.25,23.6,2.0,1,181.57,1.0000000000000003e-05
NVDA,2025-08-14,2025-08-15,207.5,P,25.05,25.9,26.5,1.0,0,181.57,1.0000000000000003e-05
NVDA,2025-08-14,2025-08-15,210.0,P,27.6,28.35,27.2,48.0,7,181.57,1.0000000000000003e-05
NVDA,2025-08-14,2025-08-15,212.5,P,29.9,31.2,31.4,,0,181.57,1.201175869140625
NVDA,2025-08-14,2025-08-15,217.5,P,34.9,36.2,34.75,,0,181.57,1.342776723632812
NVDA,2025-08-14,2025-08-15,220.0,P,37.55,38.6,40.82,2.0,0,181.57,1.3046909765624997
NVDA,2025-08-14,2025-08-15,225.0,P,42.55,43.6,42.21,2.0,0,181.57,1.431643466796875
NVDA,2025-08-14,2025-08-15,230.0,P,47.55,48.6,47.22,2.0,2,181.57,1.5507834960937497
NVDA,2025-08-14,2025-08-15,240.0,P,66.2,66.85,92.73,1.0,0,181.57,4.579105838623047
NVDA,2025-08-14,2025-08-15,250.0,P,67.55,68.6,69.3,4.0,0,181.57,1.99609376953125
NVDA,2025-08-14,2025-08-15,260.0,P,124.95,126.65,115.5,10.0,0,181.57,12.973634703979494
NVDA,2025-08-14,2025-08-15,270.0,P,124.9,126.15,130.85,,0,181.57,11.412600523376463
NVDA,2025-08-14,2025-08-15,280.0,P,97.55,98.6,106.57,4.0,0,181.57,2.5742223144531247
NVDA,2025-08-14,2025-08-15,290.0,P,148.05,148.65,171.83,1.0,0,181.57,12.59692595504761
NVDA,2025-08-14,2025-08-15,300.0,P,126.2,126.85,145.95,5.0,0,181.57,6.409181676025391
