Symbol,Date,Expiry,Strike,Type,Bid,Ask,Last,Volume,OpenInterest,UnderlyingPrice,IV
GOOGL,2025-08-14,2025-08-15,300.0,C,0.0,0.01,0.01,2,2211,202.9565,1.625001875
GOOGL,2025-08-14,2025-08-15,310.0,C,0.0,0.02,0.01,32,856,202.9565,1.8437507812499998
GOOGL,2025-08-14,2025-08-15,320.0,C,0.0,0.01,0.01,285,1173,202.9565,1.875000625
GOOGL,2025-08-14,2025-08-15,330.0,C,0.0,0.01,0.01,1570,1639,202.9565,1.96875015625
GOOGL,2025-08-14,2025-08-15,340.0,C,0.0,0.01,0.02,3,613,202.9565,2.1250046874999997
GOOGL,2025-08-14,2025-08-15,350.0,C,0.0,0.02,0.03,6,136,202.9565,2.3437541406249993
GOOGL,2025-08-14,2025-08-15,360.0,C,0.0,0.01,0.01,2,106,202.9565,2.3125042187499996
GOOGL,2025-08-14,2025-08-15,370.0,C,0.0,0.01,0.01,1,2002,202.9565,2.43750390625
GOOGL,2025-08-14,2025-08-15,380.0,C,0.0,0.01,0.01,11,610,202.9565,2.50000375
GOOGL,2025-08-14,2025-08-15,75.0,P,0.0,0.01,0.01,4,119,202.9565,4.12500484375
GOOGL,2025-08-14,2025-08-15,80.0,P,0.0,0.01,0.01,155,239,202.9565,3.8750003125
GOOGL,2025-08-14,2025-08-15,85.0,P,0.0,0.01,0.01,1,4025,202.9565,3.6250009375000003
GOOGL,2025-08-14,2025-08-15,90.0,P,0.0,0.01,0.01,1,201,202.9565,3.3750015624999996
GOOGL,2025-08-14,2025-08-15,95.0,P,0.0,0.01,0.02,2,331,202.9565,3.1250021875
GOOGL,2025-08-14,2025-08-15,100.0,P,0.0,0.01,0.01,3,2636,202.9565,2.93750265625
GOOGL,2025-08-14,2025-08-15,105.0,P,0.0,0.01,0.01,4,4096,202.9565,2.750003125
GOOGL,2025-08-14,2025-08-15,110.0,P,0.0,0.01,0.01,1,1209,202.9565,2.56250359375
GOOGL,2025-08-14,2025-08-15,115.0,P,0.0,0.02,0.01,1,2675,202.9565,2.5312536718749996
GOOGL,2025-08-14,2025-08-15,120.0,P,0.0,0.01,0.01,3,4369,202.9565,2.2500043749999996
GOOGL,2025-08-14,2025-08-15,125.0,P,0.0,0.01,0.01,40,11238,202.9565,2.0625048437499998
GOOGL,2025-08-14,2025-08-15,130.0,P,0.0,0.01,0.01,21,12481,202.9565,1.875000625
GOOGL,2025-08-14,2025-08-15,135.0,P,0.0,0.01,0.01,2,10802,202.9565,1.75000125
GOOGL,2025-08-14,2025-08-15,140.0,P,0.0,0.02,0.01,18,25542,202.9565,1.71875140625
GOOGL,2025-08-14,2025-08-15,145.0,P,0.0,0.01,0.02,16,7222,202.9565,1.46875265625
GOOGL,2025-08-14,2025-08-15,150.0,P,0.0,0.01,0.01,23,8511,202.9565,1.3125034374999998
GOOGL,2025-08-14,2025-08-15,155.0,P,0.0,0.01,0.01,23,6760,202.9565,1.1875040625
GOOGL,2025-08-14,2025-08-15,160.0,P,0.0,0.01,0.01,190,16498,202.9565,1.0625046875000002
GOOGL,2025-08-14,2025-08-15,162.5,P,0.0,0.01,0.01,602,746,202.9565,0.98437515625
GOOGL,2025-08-14,2025-08-15,165.0,P,0.01,0.02,0.01,3741,15060,202.9565,1.0312548437500002
GOOGL,2025-08-14,2025-08-15,167.5,P,0.01,0.02,0.01,32,798,202.9565,0.9687503125
GOOGL,2025-08-14,2025-08-15,170.0,P,0.01,0.02,0.01,75,16832,202.9565,0.9062509375
GOOGL,2025-08-14,2025-08-15,172.5,P,0.01,0.02,0.01,22,702,202.9565,0.8281267187499999
GOOGL,2025-08-14,2025-08-15,175.0,P,0.02,0.03,0.02,424,12713,202.9565,0.8125018749999999
GOOGL,2025-08-14,2025-08-15,177.5,P,0.02,0.03,0.02,194,5382,202.9565,0.7421900781249999
GOOGL,2025-08-14,2025-08-15,180.0,P,0.03,0.04,0.04,307,16158,202.9565,0.70312796875
GOOGL,2025-08-14,2025-08-15,182.5,P,0.04,0.05,0.05,299,2746,202.9565,0.6523472265625001
GOOGL,2025-08-14,2025-08-15,185.0,P,0.05,0.07,0.06,495,14828,202.9565,0.6035195898437502
GOOGL,2025-08-14,2025-08-15,187.5,P,0.07,0.08,0.07,430,4004,202.9565,0.5468795312500001
GOOGL,2025-08-14,2025-08-15,190.0,P,0.09,0.1,0.1,6699,22338,202.9565,0.49219257812500006
GOOGL,2025-08-14,2025-08-15,192.5,P,0.13,0.14,0.13,395,16139,202.9565,0.43945873046875
GOOGL,2025-08-14,2025-08-15,195.0,P,0.19,0.2,0.21,4426,16582,202.9565,0.38184211914062494
GOOGL,2025-08-14,2025-08-15,197.5,P,0.35,0.36,0.35,3282,11698,202.9565,0.340826904296875
GOOGL,2025-08-14,2025-08-15,200.0,P,0.65,0.68,0.65,6766,7242,202.9565,0.29932341308593746
GOOGL,2025-08-14,2025-08-15,202.5,P,1.41,1.43,1.43,7613,3151,202.9565,0.27539787109374997
GOOGL,2025-08-14,2025-08-15,205.0,P,2.73,2.76,2.72,3962,2373,202.9565,0.2534254345703125
GOOGL,2025-08-14,2025-08-15,207.5,P,4.3,4.7,3.85,128,570,202.9565,0.22901161621093752
GOOGL,2025-08-14,2025-08-15,210.0,P,6.8,7.05,6.22,14,431,202.9565,0.187508125
GOOGL,2025-08-14,2025-08-15,212.5,P,9.2,9.6,8.67,12,167,202.9565,0.32813171874999997
GOOGL,2025-08-14,2025-08-15,215.0,P,11.4,12.45,11.5,30,134,202.9565,0.5932657861328126
GOOGL,2025-08-14,2025-08-15,217.5,P,14.1,14.65,13.85,1,6,202.9565,0.5117236328125
GOOGL,2025-08-14,2025-08-15,220.0,P,16.35,16.9,16.15,1,0,202.9565,1.0000000000000003e-05
GOOGL,2025-08-14,2025-08-15,225.0,P,20.95,22.25,25.0,2,3,202.9565,0.79883013671875
GOOGL,2025-08-14,2025-08-15,230.0,P,26.0,27.7,34.05,4,0,202.9565,1.185550947265625
GOOGL,2025-08-14,2025-08-15,235.0,P,31.15,33.55,43.07,1,0,202.9565,1.1396527392578126
GOOGL,2025-08-14,2025-08-15,240.0,P,35.35,37.95,48.09,1,0,202.9565,1.5922871948242183
GOOGL,2025-08-14,2025-08-15,245.0,P,39.7,43.45,52.94,1,0,202.9565,1.9345706396484377
GOOGL,2025-08-14,2025-08-15,250.0,P,45.35,48.45,57.96,15,0,202.9565,2.081059484863281
GOOGL,2025-08-14,2025-08-15,260.0,P,94.5,96.75,75.2,1,0,202.9565,9.458744322662353
GOOGL,2025-08-14,2025-08-15,270.0,P,65.3,68.15,73.15,1,0,202.9565,2.479495988769531
GOOGL,2025-08-14,2025-08-15,310.0,P,140.4,143.35,147.7,1,0,202.9565,10.549075672454837
GOOGL,2025-08-14,2025-08-15,330.0,P,160.1,163.3,167.65,1,0,202.9565,11.082766745147705
GOOGL,2025-08-14,2025-08-15,380.0,P,174.6,175.9,189.0,1,0,202.9565,1.0000000000000003e-05
